Município;Pluviometria observada (mm);Data
Mogeiro;51,7;05/2017
Montadas;42,4;05/2017
Monte Horebe;28,9;05/2017
Monteiro;82,9;05/2017
Mulungu;154,4;05/2017
Natuba;164,1;05/2017
Nazarezinho;64,4;05/2017
Nova Floresta;31,8;05/2017
Nova Olinda;31,6;05/2017
Nova Palmeira;21,3;05/2017
Olho d'Água;73,6;05/2017
Olivedos;32,4;05/2017
Ouro Velho;58,3;05/2017
Parari;12,1;05/2017
Passagem;30,0;05/2017
Patos;31,4;05/2017
Paulista;28,0;05/2017
Pedra Branca;39,0;05/2017
Pedra Lavrada;20,7;05/2017
Pedras de Fogo;170,4;05/2017
Pedro Régis;148,0;05/2017
Piancó;53,9;05/2017
Picuí;51,0;05/2017
Pilar;112,9;05/2017
Pilões;142,1;05/2017
Pilõezinhos;163,1;05/2017
Pirpirituba;135,9;05/2017
Pitimbu;455,5;05/2017
Pocinhos;21,8;05/2017
Poço Dantas;59,9;05/2017
Poço de José de Moura;54,1;05/2017
Pombal;12,7;05/2017
Prata;36,6;05/2017
Princesa Isabel;15,6;05/2017
Puxinanã;56,9;05/2017
Queimadas;90,9;05/2017
Quixaba;63,0;05/2017
Remígio;77,8;05/2017
Riachão;77,5;05/2017
Riachão do Bacamarte;68,1;05/2017
Riacho de Santo Antônio;11,0;05/2017
Riacho dos Cavalos;145,5;05/2017
Rio Tinto;174,5;05/2017
Salgadinho;9,6;05/2017
Salgado de São Félix;58,5;05/2017
Santa Cecília;29,3;05/2017
Santa Cruz;3,2;05/2017
Santa Helena;31,5;05/2017
Santa Inês;19,2;05/2017
Santa Luzia;28,4;05/2017
Santana de Mangueira;27,7;05/2017
Santana dos Garrotes;60,0;05/2017
Santa Rita;414,1;05/2017
Santa Teresinha;3,6;05/2017
Santo André;37,0;05/2017
São Bentinho;14,0;05/2017
São Bento;67,0;05/2017
São Domingos;19,1;05/2017
São Domingos do Cariri;15,5;05/2017
São Francisco;11,4;05/2017
São João do Cariri;9,8;05/2017
São João do Rio do Peixe;42,7;05/2017
São João do Tigre;35,2;05/2017
São José da Lagoa Tapada;58,9;05/2017
São José de Caiana;51,8;05/2017
São José de Espinharas;5,0;05/2017
São José de Piranhas;26,6;05/2017
São José de Princesa;39,3;05/2017
São José do Bonfim;8,2;05/2017
São José do Brejo do Cruz;0,0;05/2017
São José do Sabugi;6,2;05/2017
São José dos Cordeiros;11,3;05/2017
São José dos Ramos;104,2;05/2017
São Mamede;5,3;05/2017
São Miguel de Taipu;125,6;05/2017
São Sebastião de Lagoa de Roça;96,3;05/2017
São Sebastião do Umbuzeiro;38,2;05/2017
São Vicente do Seridó;7,4;05/2017
Sapé;310,0;05/2017
Serra Branca;12,7;05/2017
Serra da Raiz;187,5;05/2017
Serra Grande;38,6;05/2017
Serra Redonda;155,0;05/2017
Serraria;185,9;05/2017
Sertãozinho;153,7;05/2017
Sobrado;223,9;05/2017
Solânea;87,2;05/2017
Soledade;15,4;05/2017
Sossêgo;17,4;05/2017
Sousa;62,5;05/2017
Sumé;48,8;05/2017
Tacima;51,7;05/2017
Taperoá;40,6;05/2017
Tavares;31,6;05/2017
Teixeira;9,4;05/2017
Tenório;14,1;05/2017
Triunfo;67,3;05/2017
Uiraúna;45,3;05/2017
Umbuzeiro;122,4;05/2017
Várzea;6,0;05/2017
Vieirópolis;46,7;05/2017
Vista Serrana;23,7;05/2017
Zabelê;26,2;05/2017
