Município;Pluviometria observada (mm);Data
São Bento;215,4;12/2009
São Domingos;112,9;12/2009
São Domingos do Cariri;80,3;12/2009
São Francisco;197,6;12/2009
São João do Cariri;129,8;12/2009
São João do Rio do Peixe;279,6;12/2009
São João do Tigre;136,0;12/2009
São José da Lagoa Tapada;142,2;12/2009
São José de Caiana;164,3;12/2009
São José de Espinharas;87,4;12/2009
São José de Piranhas;293,2;12/2009
São José de Princesa;288,8;12/2009
São José do Bonfim;137,4;12/2009
São José do Brejo do Cruz;199,4;12/2009
São José do Sabugi;166,0;12/2009
São José dos Cordeiros;153,4;12/2009
São José dos Ramos;118,6;12/2009
São Mamede;95,3;12/2009
São Miguel de Taipu;100,4;12/2009
São Sebastião de Lagoa de Roça;126,8;12/2009
São Sebastião do Umbuzeiro;153,6;12/2009
São Vicente do Seridó;55,2;12/2009
Sapé;74,8;12/2009
Serra Branca;170,3;12/2009
Serra da Raiz;71,2;12/2009
Serra Grande;75,0;12/2009
Serra Redonda;150,2;12/2009
Serraria;114,4;12/2009
Solânea;92,7;12/2009
Soledade;97,8;12/2009
Sossêgo;28,9;12/2009
Sousa;199,1;12/2009
Sumé;113,7;12/2009
Tacima;66,1;12/2009
Taperoá;119,4;12/2009
Tavares;312,0;12/2009
Teixeira;66,6;12/2009
Tenório;133,0;12/2009
Triunfo;99,2;12/2009
Uiraúna;114,7;12/2009
Umbuzeiro;169,8;12/2009
Várzea;103,9;12/2009
Vieirópolis;188,2;12/2009
Vista Serrana;117,0;12/2009
Zabelê;99,8;12/2009
