Município;Pluviometria observada (mm);Data
Pombal;29,6;12/1998
Prata;58,0;12/1998
Princesa Isabel;76,4;12/1998
Puxinanã;15,2;12/1998
Queimadas;4,1;12/1998
Quixaba;10,2;12/1998
Remígio;22,8;12/1998
Riacho de Santo Antônio;0,0;12/1998
Riacho dos Cavalos;72,1;12/1998
Rio Tinto;27,3;12/1998
Salgadinho;0,0;12/1998
Salgado de São Félix;53,0;12/1998
Santa Cruz;32,2;12/1998
Santa Helena;14,0;12/1998
Santa Luzia;24,1;12/1998
Santana de Mangueira;75,6;12/1998
Santana dos Garrotes;39,3;12/1998
Santa Rita;40,7;12/1998
Santa Teresinha;90,8;12/1998
São Bento;149,0;12/1998
São Domingos do Cariri;0,0;12/1998
São Francisco;23,0;12/1998
São João do Cariri;1,2;12/1998
São João do Rio do Peixe;131,9;12/1998
São João do Tigre;5,8;12/1998
São José da Lagoa Tapada;119,3;12/1998
São José de Caiana;134,1;12/1998
São José de Espinharas;54,8;12/1998
São José de Piranhas;166,7;12/1998
São José do Bonfim;62,4;12/1998
São José do Brejo do Cruz;85,9;12/1998
São José do Sabugi;52,7;12/1998
São José dos Cordeiros;0,0;12/1998
São Mamede;37,0;12/1998
São Miguel de Taipu;4,5;12/1998
São Sebastião de Lagoa de Roça;27,2;12/1998
São Sebastião do Umbuzeiro;65,4;12/1998
São Vicente do Seridó;13,7;12/1998
Sapé;34,5;12/1998
Serra Branca;0,0;12/1998
Serra da Raiz;54,0;12/1998
Serra Grande;137,1;12/1998
Serra Redonda;79,7;12/1998
Serraria;37,2;12/1998
Solânea;57,3;12/1998
Soledade;3,9;12/1998
Sossêgo;45,0;12/1998
Sousa;82,6;12/1998
Sumé;50,4;12/1998
Taperoá;0,9;12/1998
Tavares;49,4;12/1998
Teixeira;55,6;12/1998
Tenório;4,8;12/1998
Triunfo;55,7;12/1998
Uiraúna;68,2;12/1998
Umbuzeiro;10,6;12/1998
Várzea;50,4;12/1998
Vista Serrana;56,0;12/1998
