Município;Pluviometria observada (mm);Data
Sertãozinho;93,4;05/2014
Sobrado;119,6;05/2014
Solânea;105,8;05/2014
Soledade;95,8;05/2014
Sossêgo;126,8;05/2014
Sousa;47,7;05/2014
Sumé;97,4;05/2014
Tacima;88,3;05/2014
Taperoá;150,3;05/2014
Tavares;108,2;05/2014
Teixeira;129,4;05/2014
Tenório;11,6;05/2014
Triunfo;51,9;05/2014
Uiraúna;39,8;05/2014
Umbuzeiro;102,8;05/2014
Várzea;44,0;05/2014
Vieirópolis;20,7;05/2014
Vista Serrana;129,0;05/2014
Zabelê;46,5;05/2014
