Município;Pluviometria observada (mm);Data
Riacho dos Cavalos;45,0;12/2012
Rio Tinto;31,9;12/2012
Salgadinho;13,0;12/2012
Salgado de São Félix;13,7;12/2012
Santa Cecília;6,5;12/2012
Santa Cruz;102,4;12/2012
Santa Helena;40,0;12/2012
Santa Inês;94,0;12/2012
Santa Luzia;39,4;12/2012
Santana de Mangueira;47,6;12/2012
Santana dos Garrotes;56,2;12/2012
Santa Rita;42,9;12/2012
Santa Teresinha;23,0;12/2012
Santo André;0,0;12/2012
São Bentinho;41,4;12/2012
São Bento;19,3;12/2012
São Domingos;69,5;12/2012
São Domingos do Cariri;5,5;12/2012
São Francisco;98,4;12/2012
São João do Cariri;0,0;12/2012
São João do Rio do Peixe;9,8;12/2012
São João do Tigre;76,0;12/2012
São José da Lagoa Tapada;63,8;12/2012
São José de Caiana;89,9;12/2012
São José de Espinharas;0,0;12/2012
São José de Piranhas;50,8;12/2012
São José de Princesa;16,3;12/2012
São José do Bonfim;21,1;12/2012
São José do Brejo do Cruz;66,7;12/2012
São José do Sabugi;2,8;12/2012
São José dos Cordeiros;6,5;12/2012
São José dos Ramos;15,1;12/2012
São Mamede;5,6;12/2012
São Miguel de Taipu;46,7;12/2012
São Sebastião de Lagoa de Roça;19,0;12/2012
São Sebastião do Umbuzeiro;29,0;12/2012
São Vicente do Seridó;0,0;12/2012
Sapé;13,2;12/2012
Serra Branca;0,0;12/2012
Serra da Raiz;40,7;12/2012
Serra Grande;96,4;12/2012
Serra Redonda;10,0;12/2012
Serraria;32,6;12/2012
Sertãozinho;22,3;12/2012
Sobrado;6,8;12/2012
Solânea;28,4;12/2012
Soledade;1,1;12/2012
Sossêgo;26,7;12/2012
Sousa;42,5;12/2012
Sumé;46,4;12/2012
Tacima;11,1;12/2012
Taperoá;47,9;12/2012
Tavares;29,0;12/2012
Teixeira;62,0;12/2012
Tenório;2,2;12/2012
Triunfo;38,6;12/2012
Uiraúna;74,4;12/2012
Umbuzeiro;33,6;12/2012
Várzea;10,9;12/2012
Vieirópolis;58,6;12/2012
Vista Serrana;47,8;12/2012
Zabelê;13,0;12/2012
