Município;Pluviometria observada (mm);Data
Itaporanga;0,6;05/2010
Itapororoca;27,1;05/2010
Itatuba;24,8;05/2010
Jacaraú;42,9;05/2010
Jericó;4,0;05/2010
João Pessoa;57,4;05/2010
Joca Claudino;17,7;05/2010
Juarez Távora;9,5;05/2010
Juazeirinho;27,0;05/2010
Junco do Seridó;21,0;05/2010
Juripiranga;31,9;05/2010
Juru;2,6;05/2010
Lagoa;0,0;05/2010
Lagoa de Dentro;34,9;05/2010
Lagoa Seca;49,4;05/2010
Lastro;20,9;05/2010
Livramento;9,3;05/2010
Lucena;92,7;05/2010
Mãe d'Água;0,0;05/2010
Malta;0,0;05/2010
Mamanguape;66,9;05/2010
Manaíra;0,0;05/2010
Mari;22,0;05/2010
Marizópolis;20,5;05/2010
Massaranduba;55,9;05/2010
Mataraca;89,4;05/2010
Matinhas;25,2;05/2010
Mato Grosso;11,2;05/2010
Mogeiro;44,0;05/2010
Montadas;27,2;05/2010
Monte Horebe;19,2;05/2010
Monteiro;19,0;05/2010
Mulungu;15,8;05/2010
Natuba;55,8;05/2010
Nazarezinho;27,8;05/2010
Nova Floresta;27,2;05/2010
Nova Olinda;0,0;05/2010
Nova Palmeira;10,0;05/2010
Olho d'Água;30,6;05/2010
Olivedos;12,1;05/2010
Ouro Velho;0,0;05/2010
Parari;70,4;05/2010
Passagem;27,4;05/2010
Patos;47,2;05/2010
Paulista;8,2;05/2010
Pedra Branca;0,0;05/2010
Pedra Lavrada;21,8;05/2010
Pedras de Fogo;38,6;05/2010
Piancó;0,0;05/2010
Picuí;51,7;05/2010
Pilar;46,4;05/2010
Pilões;52,7;05/2010
Pirpirituba;32,5;05/2010
Pitimbu;80,2;05/2010
Pocinhos;19,9;05/2010
Poço Dantas;0,0;05/2010
Poço de José de Moura;42,3;05/2010
Pombal;5,0;05/2010
Prata;10,1;05/2010
Princesa Isabel;0,7;05/2010
Puxinanã;25,3;05/2010
Queimadas;9,2;05/2010
Quixaba;0,0;05/2010
Remígio;22,1;05/2010
Riachão;22,4;05/2010
Riachão do Bacamarte;34,6;05/2010
Riacho de Santo Antônio;26,8;05/2010
Riacho dos Cavalos;24,2;05/2010
Rio Tinto;78,8;05/2010
Salgadinho;0,0;05/2010
Salgado de São Félix;24,7;05/2010
Santa Cecília;12,4;05/2010
Santa Cruz;0,0;05/2010
Santa Helena;54,1;05/2010
Santa Inês;43,3;05/2010
Santa Luzia;8,8;05/2010
Santana de Mangueira;0,0;05/2010
Santana dos Garrotes;0,0;05/2010
Santa Rita;55,3;05/2010
Santa Teresinha;11,3;05/2010
Santo André;114,4;05/2010
São Bentinho;13,7;05/2010
São Bento;20,4;05/2010
São Domingos;7,1;05/2010
São Domingos do Cariri;14,9;05/2010
São Francisco;29,0;05/2010
São João do Cariri;107,4;05/2010
São João do Rio do Peixe;27,0;05/2010
São João do Tigre;0,0;05/2010
São José da Lagoa Tapada;4,1;05/2010
São José de Caiana;25,9;05/2010
São José de Espinharas;29,8;05/2010
São José de Piranhas;15,8;05/2010
São José de Princesa;6,9;05/2010
São José do Bonfim;6,2;05/2010
São José do Brejo do Cruz;57,0;05/2010
São José do Sabugi;40,9;05/2010
São José dos Cordeiros;18,4;05/2010
São José dos Ramos;58,1;05/2010
São Mamede;0,0;05/2010
São Miguel de Taipu;19,5;05/2010
São Sebastião de Lagoa de Roça;20,2;05/2010
São Sebastião do Umbuzeiro;0,0;05/2010
São Vicente do Seridó;75,2;05/2010
Sapé;30,0;05/2010
Serra Branca;103,4;05/2010
Serra da Raiz;25,2;05/2010
Serra Grande;0,0;05/2010
Serra Redonda;46,2;05/2010
Serraria;70,4;05/2010
Solânea;51,6;05/2010
Soledade;78,0;05/2010
Sossêgo;15,8;05/2010
Sousa;10,6;05/2010
Sumé;14,3;05/2010
Tacima;15,3;05/2010
Taperoá;27,7;05/2010
Tavares;1,0;05/2010
Teixeira;22,2;05/2010
Tenório;55,5;05/2010
Triunfo;83,7;05/2010
Uiraúna;0,0;05/2010
Umbuzeiro;13,2;05/2010
Várzea;13,4;05/2010
Vieirópolis;0,0;05/2010
Vista Serrana;0,0;05/2010
Zabelê;0,0;05/2010
