Município;Pluviometria observada (mm);Data
Monte Horebe;16,5;05/2021
Monteiro;62,7;05/2021
Mulungu;113,3;05/2021
Natuba;181,5;05/2021
Nazarezinho;76,0;05/2021
Nova Floresta;31,3;05/2021
Nova Olinda;59,2;05/2021
Nova Palmeira;63,8;05/2021
Olho d'Água;59,2;05/2021
Olivedos;34,4;05/2021
Ouro Velho;87,9;05/2021
Parari;26,0;05/2021
Passagem;11,3;05/2021
Patos;49,5;05/2021
Paulista;72,6;05/2021
Pedra Branca;33,1;05/2021
Pedra Lavrada;29,3;05/2021
Pedras de Fogo;226,3;05/2021
Pedro Régis;153,6;05/2021
Piancó;19,3;05/2021
Picuí;30,0;05/2021
Pilar;164,4;05/2021
Pilões;99,0;05/2021
Pilõezinhos;111,1;05/2021
Pirpirituba;97,7;05/2021
Pitimbu;361,5;05/2021
Pocinhos;81,5;05/2021
Poço Dantas;86,9;05/2021
Poço de José de Moura;60,3;05/2021
Pombal;67,6;05/2021
Prata;60,5;05/2021
Princesa Isabel;38,9;05/2021
Puxinanã;110,1;05/2021
Queimadas;85,6;05/2021
Quixaba;23,3;05/2021
Remígio;111,9;05/2021
Riachão;36,3;05/2021
Riachão do Bacamarte;123,8;05/2021
Riachão do Poço;150,7;05/2021
Riacho de Santo Antônio;55,6;05/2021
Riacho dos Cavalos;103,9;05/2021
Rio Tinto;263,4;05/2021
Salgadinho;16,5;05/2021
Salgado de São Félix;143,7;05/2021
Santa Cecília;69,7;05/2021
Santa Cruz;93,3;05/2021
Santa Helena;124,5;05/2021
Santa Inês;5,6;05/2021
Santa Luzia;12,9;05/2021
Santana de Mangueira;2,5;05/2021
Santana dos Garrotes;31,6;05/2021
Santa Rita;313,4;05/2021
Santa Teresinha;31,7;05/2021
Santo André;29,5;05/2021
São Bentinho;53,7;05/2021
São Bento;89,0;05/2021
São Domingos;38,8;05/2021
São Domingos do Cariri;56,8;05/2021
São Francisco;39,4;05/2021
São João do Cariri;18,2;05/2021
São João do Rio do Peixe;131,5;05/2021
São João do Tigre;40,6;05/2021
São José da Lagoa Tapada;76,1;05/2021
São José de Caiana;54,0;05/2021
São José de Espinharas;0,6;05/2021
São José de Piranhas;24,0;05/2021
São José de Princesa;32,0;05/2021
São José do Bonfim;63,7;05/2021
São José do Brejo do Cruz;95,1;05/2021
São José do Sabugi;59,5;05/2021
São José dos Cordeiros;63,0;05/2021
São José dos Ramos;148,8;05/2021
São Mamede;28,6;05/2021
São Miguel de Taipu;153,3;05/2021
São Sebastião de Lagoa de Roça;125,0;05/2021
São Sebastião do Umbuzeiro;28,2;05/2021
São Vicente do Seridó;48,0;05/2021
Sapé;200,3;05/2021
Serra Branca;56,4;05/2021
Serra da Raiz;116,4;05/2021
Serra Grande;38,9;05/2021
Serra Redonda;150,1;05/2021
Serraria;120,7;05/2021
Sertãozinho;116,9;05/2021
Sobrado;221,1;05/2021
Solânea;95,8;05/2021
Soledade;11,9;05/2021
Sossêgo;31,3;05/2021
Sousa;91,4;05/2021
Sumé;24,6;05/2021
Tacima;51,9;05/2021
Taperoá;3,5;05/2021
Tavares;31,6;05/2021
Teixeira;86,9;05/2021
Tenório;25,8;05/2021
Triunfo;75,2;05/2021
Uiraúna;119,2;05/2021
Umbuzeiro;194,2;05/2021
Várzea;31,2;05/2021
Vieirópolis;95,0;05/2021
Vista Serrana;128,0;05/2021
Zabelê;92,6;05/2021
