Município;Pluviometria observada (mm);Data
Monteiro;115,2;04/2015
Mulungu;35,9;04/2015
Natuba;7,0;04/2015
Nazarezinho;31,5;04/2015
Nova Floresta;29,4;04/2015
Nova Olinda;80,0;04/2015
Nova Palmeira;12,5;04/2015
Olho d'Água;99,0;04/2015
Olivedos;6,3;04/2015
Ouro Velho;33,3;04/2015
Parari;36,0;04/2015
Passagem;75,5;04/2015
Patos;109,5;04/2015
Paulista;106,2;04/2015
Pedra Branca;45,8;04/2015
Pedra Lavrada;44,4;04/2015
Pedras de Fogo;34,1;04/2015
Pedro Régis;49,7;04/2015
Piancó;63,4;04/2015
Picuí;29,9;04/2015
Pilar;23,7;04/2015
Pilões;80,2;04/2015
Pilõezinhos;79,0;04/2015
Pirpirituba;105,9;04/2015
Pitimbu;102,6;04/2015
Pocinhos;46,4;04/2015
Poço Dantas;41,5;04/2015
Poço de José de Moura;62,3;04/2015
Pombal;86,0;04/2015
Prata;47,0;04/2015
Princesa Isabel;58,1;04/2015
Puxinanã;43,9;04/2015
Queimadas;28,5;04/2015
Quixaba;34,9;04/2015
Remígio;48,4;04/2015
Riachão;40,0;04/2015
Riachão do Bacamarte;15,4;04/2015
Riachão do Poço;16,7;04/2015
Riacho de Santo Antônio;14,0;04/2015
Riacho dos Cavalos;110,0;04/2015
Rio Tinto;66,2;04/2015
Salgadinho;140,7;04/2015
Salgado de São Félix;23,2;04/2015
Santa Cecília;39,6;04/2015
Santa Cruz;47,9;04/2015
Santa Helena;36,0;04/2015
Santa Inês;143,5;04/2015
Santa Luzia;108,4;04/2015
Santana de Mangueira;84,1;04/2015
Santana dos Garrotes;67,0;04/2015
Santa Rita;42,1;04/2015
Santa Teresinha;33,7;04/2015
Santo André;147,1;04/2015
São Bentinho;33,1;04/2015
São Bento;110,0;04/2015
São Domingos;78,3;04/2015
São Domingos do Cariri;33,2;04/2015
São Francisco;69,7;04/2015
São João do Cariri;86,1;04/2015
São João do Rio do Peixe;30,0;04/2015
São João do Tigre;79,0;04/2015
São José da Lagoa Tapada;19,3;04/2015
São José de Caiana;32,1;04/2015
São José de Espinharas;132,5;04/2015
São José de Piranhas;37,5;04/2015
São José de Princesa;106,5;04/2015
São José do Bonfim;40,0;04/2015
São José do Brejo do Cruz;50,9;04/2015
São José do Sabugi;144,6;04/2015
São José dos Cordeiros;11,1;04/2015
São José dos Ramos;5,5;04/2015
São Mamede;49,2;04/2015
São Miguel de Taipu;16,5;04/2015
São Sebastião de Lagoa de Roça;56,1;04/2015
São Sebastião do Umbuzeiro;81,9;04/2015
São Vicente do Seridó;18,3;04/2015
Sapé;45,2;04/2015
Serra Branca;30,2;04/2015
Serra da Raiz;34,9;04/2015
Serra Grande;33,0;04/2015
Serra Redonda;30,2;04/2015
Serraria;78,4;04/2015
Sertãozinho;75,1;04/2015
Sobrado;54,7;04/2015
Solânea;62,5;04/2015
Soledade;23,0;04/2015
Sossêgo;18,6;04/2015
Sousa;37,5;04/2015
Sumé;54,6;04/2015
Tacima;18,3;04/2015
Taperoá;169,6;04/2015
Tavares;84,8;04/2015
Teixeira;59,2;04/2015
Tenório;51,6;04/2015
Triunfo;0,0;04/2015
Uiraúna;91,9;04/2015
Umbuzeiro;5,3;04/2015
Várzea;99,3;04/2015
Vieirópolis;59,2;04/2015
Vista Serrana;61,0;04/2015
Zabelê;59,5;04/2015
