Município;Pluviometria observada (mm);Data
Junco do Seridó;20,2;02/1997
Juripiranga;28,8;02/1997
Juru;58,4;02/1997
Lagoa;77,8;02/1997
Lagoa de Dentro;80,5;02/1997
Lagoa Seca;131,7;02/1997
Lastro;79,1;02/1997
Livramento;8,0;02/1997
Lucena;199,5;02/1997
Mãe D`Água;24,8;02/1997
Malta;36,1;02/1997
Mamanguape;125,7;02/1997
Manaíra;28,0;02/1997
Mari;146,4;02/1997
Massaranduba;110,5;02/1997
Mataraca;262,7;02/1997
Mogeiro;64,4;02/1997
Monte Horebe;111,3;02/1997
Monteiro;10,7;02/1997
Mulungu;111,1;02/1997
Natuba;129,7;02/1997
Nazarezinho;77,2;02/1997
Nova Floresta;37,0;02/1997
Nova Olinda;76,4;02/1997
Nova Palmeira;7,6;02/1997
Olho D`Água;67,4;02/1997
Olivedos;18,0;02/1997
Ouro Velho;12,0;02/1997
Passagem;9,8;02/1997
Patos;34,2;02/1997
Paulista;79,0;02/1997
Pedra Branca;43,8;02/1997
Pedra Lavrada;13,9;02/1997
Pedras de Fogo;154,1;02/1997
Piancó;51,0;02/1997
Picuí;8,8;02/1997
Pilar;88,6;02/1997
Pilões;126,0;02/1997
Pilõezinhos;46,2;02/1997
Pirpirituba;139,6;02/1997
Pocinhos;45,9;02/1997
Pombal;66,2;02/1997
Prata;14,2;02/1997
Princesa Isabel;39,4;02/1997
Puxinanã;148,6;02/1997
Queimadas;92,0;02/1997
Quixaba;31,0;02/1997
Remígio;147,8;02/1997
Riacho de Santo Antônio;23,1;02/1997
Riacho dos Cavalos;128,8;02/1997
Rio Tinto;228,4;02/1997
Salgadinho;19,5;02/1997
Salgado de São Félix;50,4;02/1997
Santa Cruz;80,4;02/1997
Santa Helena;117,6;02/1997
Santa Luzia;6,9;02/1997
Santana de Mangueira;47,7;02/1997
Santana dos Garrotes;50,2;02/1997
Santa Teresinha;12,2;02/1997
São Bento;87,3;02/1997
São Francisco;75,4;02/1997
São João do Cariri;30,6;02/1997
São João do Rio do Peixe;118,5;02/1997
São João do Tigre;20,5;02/1997
São José da Lagoa Tapada;85,6;02/1997
São José de Caiana;53,4;02/1997
São José de Espinharas;22,4;02/1997
São José de Piranhas;97,4;02/1997
São José do Bonfim;31,0;02/1997
São José do Sabugi;5,0;02/1997
São José dos Cordeiros;6,2;02/1997
São Mamede;11,0;02/1997
São Miguel de Taipu;151,0;02/1997
São Sebastião de Lagoa de Roça;113,3;02/1997
São Sebastião do Umbuzeiro;3,7;02/1997
São Vicente do Seridó;45,9;02/1997
Sapé;138,9;02/1997
Serra Branca;15,2;02/1997
Serra da Raiz;107,5;02/1997
Serra Grande;51,4;02/1997
Serra Redonda;116,6;02/1997
Serraria;145,8;02/1997
Solânea;149,1;02/1997
Soledade;18,5;02/1997
Sossêgo;0,0;02/1997
Sousa;92,0;02/1997
Sumé;21,0;02/1997
Taperoá;21,5;02/1997
Tavares;41,8;02/1997
Teixeira;32,4;02/1997
Triunfo;78,6;02/1997
Uiraúna;77,1;02/1997
Umbuzeiro;128,3;02/1997
Várzea;21,5;02/1997
Vista Serrana;50,1;02/1997
