Município;Pluviometria observada (mm);Data
São João do Cariri;7,9;11/1997
São João do Rio do Peixe;23,2;11/1997
São João do Tigre;71,4;11/1997
São José da Lagoa Tapada;139,4;11/1997
São José de Caiana;117,0;11/1997
São José de Espinharas;51,8;11/1997
São José de Piranhas;101,7;11/1997
São José do Bonfim;95,0;11/1997
São José do Sabugi;13,2;11/1997
São José dos Cordeiros;0,0;11/1997
São Mamede;1,8;11/1997
São Miguel de Taipu;62,8;11/1997
São Sebastião de Lagoa de Roça;23,3;11/1997
São Sebastião do Umbuzeiro;32,3;11/1997
São Vicente do Seridó;8,9;11/1997
Sapé;63,6;11/1997
Serra Branca;5,3;11/1997
Serra da Raiz;56,4;11/1997
Serra Grande;114,9;11/1997
Serra Redonda;28,9;11/1997
Serraria;79,2;11/1997
Solânea;133,0;11/1997
Soledade;24,4;11/1997
Sossêgo;16,6;11/1997
Sousa;56,8;11/1997
Sumé;35,6;11/1997
Taperoá;18,5;11/1997
Tavares;105,5;11/1997
Teixeira;94,3;11/1997
Triunfo;60,0;11/1997
Uiraúna;65,5;11/1997
Umbuzeiro;38,9;11/1997
Várzea;29,2;11/1997
Vista Serrana;27,8;11/1997
