Município;Pluviometria observada (mm);Data
Queimadas;53,9;12/2000
Quixaba;24,5;12/2000
Remígio;74,6;12/2000
Riachão do Bacamarte;38,8;12/2000
Riacho de Santo Antônio;71,2;12/2000
Riacho dos Cavalos;131,3;12/2000
Rio Tinto;108,6;12/2000
Salgadinho;41,0;12/2000
Salgado de São Félix;83,8;12/2000
Santa Cecília;81,1;12/2000
Santa Cruz;81,2;12/2000
Santa Helena;118,8;12/2000
Santa Luzia;41,7;12/2000
Santana de Mangueira;143,8;12/2000
Santana dos Garrotes;92,0;12/2000
Santa Rita;108,6;12/2000
Santa Teresinha;91,4;12/2000
São Bentinho;69,4;12/2000
São Bento;108,2;12/2000
São Domingos;45,9;01/2001
São Domingos do Cariri;87,6;12/2000
São Francisco;41,1;12/2000
São João do Cariri;72,1;12/2000
São João do Rio do Peixe;103,1;12/2000
São João do Tigre;135,4;12/2000
São José da Lagoa Tapada;80,3;12/2000
São José de Caiana;93,0;12/2000
São José de Espinharas;75,8;12/2000
São José de Piranhas;173,9;12/2000
São José do Bonfim;54,5;12/2000
São José do Brejo do Cruz;69,7;12/2000
São José do Sabugi;18,7;12/2000
São José dos Cordeiros;69,7;12/2000
São José dos Ramos;83,0;12/2000
São Mamede;59,8;12/2000
São Miguel de Taipu;78,5;12/2000
São Sebastião de Lagoa de Roça;68,1;12/2000
São Sebastião do Umbuzeiro;161,9;12/2000
São Vicente do Seridó;47,0;12/2000
Sapé;79,0;12/2000
Serra Branca;58,1;12/2000
Serra da Raiz;107,7;12/2000
Serra Grande;49,5;12/2000
Serra Redonda;56,6;12/2000
Serraria;122,6;12/2000
Solânea;82,0;12/2000
Soledade;38,2;12/2000
Sossêgo;85,0;12/2000
Sousa;77,1;12/2000
Sumé;125,7;12/2000
Taperoá;37,6;12/2000
Tavares;84,1;12/2000
Teixeira;98,7;12/2000
Tenório;26,1;12/2000
Triunfo;98,0;12/2000
Uiraúna;86,5;12/2000
Umbuzeiro;54,9;12/2000
Várzea;56,4;12/2000
Vista Serrana;33,0;12/2000
