Município;Pluviometria observada (mm);Data
Santa Helena;14,4;09/2000
Santa Luzia;0,0;09/2000
Santana de Mangueira;29,3;09/2000
Santana dos Garrotes;0,0;09/2000
Santa Rita;298,8;09/2000
Santa Teresinha;22,3;09/2000
São Bentinho;9,5;09/2000
São Bento;6,2;09/2000
São Domingos do Cariri;32,6;09/2000
São Francisco;15,6;09/2000
São João do Cariri;20,9;09/2000
São João do Rio do Peixe;10,0;09/2000
São João do Tigre;26,3;09/2000
São José da Lagoa Tapada;21,0;09/2000
São José de Caiana;0,0;09/2000
São José de Espinharas;0,0;09/2000
São José de Piranhas;14,7;09/2000
São José do Bonfim;52,8;09/2000
São José do Brejo do Cruz;46,8;09/2000
São José do Sabugi;3,0;09/2000
São José dos Cordeiros;7,4;09/2000
São José dos Ramos;89,8;09/2000
São Mamede;55,3;09/2000
São Miguel de Taipu;164,5;09/2000
São Sebastião de Lagoa de Roça;162,7;09/2000
São Sebastião do Umbuzeiro;9,9;09/2000
São Vicente do Seridó;25,8;09/2000
Sapé;204,1;09/2000
Serra Branca;21,7;09/2000
Serra da Raiz;272,7;09/2000
Serra Grande;0,0;09/2000
Serra Redonda;106,0;09/2000
Serraria;218,2;09/2000
Solânea;234,3;09/2000
Soledade;21,2;09/2000
Sossêgo;38,0;09/2000
Sousa;26,1;09/2000
Sumé;27,8;09/2000
Taperoá;5,0;09/2000
Tavares;12,6;09/2000
Teixeira;86,8;09/2000
Tenório;0,0;09/2000
Triunfo;12,1;09/2000
Uiraúna;0,0;09/2000
Umbuzeiro;106,1;09/2000
Várzea;16,2;09/2000
Vista Serrana;52,4;09/2000
