Município;Pluviometria observada (mm);Data
São José de Caiana;135,0;04/2007
São José de Espinharas;52,3;04/2007
São José de Piranhas;92,6;04/2007
São José de Princesa;90,5;04/2007
São José do Bonfim;138,8;04/2007
São José do Brejo do Cruz;210,2;04/2007
São José do Sabugi;264,1;04/2007
São José dos Cordeiros;48,6;04/2007
São José dos Ramos;125,8;04/2007
São Mamede;126,8;04/2007
São Miguel de Taipu;127,6;04/2007
São Sebastião de Lagoa de Roça;162,8;04/2007
São Sebastião do Umbuzeiro;46,6;04/2007
São Vicente do Seridó;68,5;04/2007
Sapé;235,4;04/2007
Serra Branca;56,6;04/2007
Serra da Raiz;267,1;04/2007
Serra Grande;140,5;04/2007
Serra Redonda;102,6;04/2007
Serraria;232,0;04/2007
Solânea;228,9;04/2007
Soledade;78,1;04/2007
Sossêgo;51,1;04/2007
Sousa;176,9;04/2007
Sumé;96,1;04/2007
Tacima;179,7;04/2007
Taperoá;163,6;04/2007
Tavares;94,0;04/2007
Teixeira;101,4;04/2007
Tenório;114,5;04/2007
Triunfo;143,6;04/2007
Uiraúna;280,8;04/2007
Umbuzeiro;85,5;04/2007
Várzea;167,3;04/2007
Vieirópolis;158,4;04/2007
Vista Serrana;109,9;04/2007
Zabelê;31,8;04/2007
