Município;Pluviometria observada (mm);Data
Remígio;162,2;01/2018
Riachão;152,0;01/2018
Riachão do Bacamarte;176,5;01/2018
Riachão do Poço;184,6;01/2018
Riacho de Santo Antônio;92,9;01/2018
Riacho dos Cavalos;196,5;01/2018
Rio Tinto;307,0;01/2018
Salgadinho;185,9;01/2018
Salgado de São Félix;150,5;01/2018
Santa Cecília;47,7;01/2018
Santa Cruz;359,6;01/2018
Santa Helena;269,2;01/2018
Santa Inês;289,8;01/2018
Santa Luzia;187,5;01/2018
Santana de Mangueira;379,4;01/2018
Santana dos Garrotes;382,3;01/2018
Santa Rita;246,1;01/2018
Santa Teresinha;337,3;01/2018
Santo André;48,9;01/2018
São Bentinho;372,2;01/2018
São Bento;162,3;01/2018
São Domingos;509,0;01/2018
São Domingos do Cariri;96,2;01/2018
São Francisco;355,1;01/2018
São João do Cariri;66,0;01/2018
São João do Rio do Peixe;322,1;01/2018
São João do Tigre;138,0;01/2018
São José da Lagoa Tapada;376,5;01/2018
São José de Caiana;339,7;01/2018
São José de Espinharas;281,5;01/2018
São José de Piranhas;381,5;01/2018
São José de Princesa;212,9;01/2018
São José do Bonfim;270,9;01/2018
São José do Brejo do Cruz;158,2;01/2018
São José do Sabugi;335,1;01/2018
São José dos Cordeiros;80,3;01/2018
São José dos Ramos;197,6;01/2018
São Mamede;361,3;01/2018
São Miguel de Taipu;38,8;01/2018
São Sebastião de Lagoa de Roça;193,9;01/2018
São Sebastião do Umbuzeiro;80,8;01/2018
São Vicente do Seridó;40,9;01/2018
Sapé;176,4;01/2018
Serra Branca;85,3;01/2018
Serra da Raiz;344,2;01/2018
Serra Grande;391,6;01/2018
Serra Redonda;226,9;01/2018
Serraria;329,6;01/2018
Sertãozinho;241,6;01/2018
Sobrado;165,2;01/2018
Solânea;290,4;01/2018
Soledade;46,8;01/2018
Sossêgo;94,5;01/2018
Sousa;344,3;01/2018
Sumé;104,8;01/2018
Tacima;179,3;01/2018
Taperoá;147,2;01/2018
Tavares;300,0;01/2018
Teixeira;289,3;01/2018
Tenório;103,2;01/2018
Triunfo;305,9;01/2018
Uiraúna;194,6;01/2018
Umbuzeiro;193,3;01/2018
Várzea;162,7;01/2018
Vieirópolis;231,7;01/2018
Vista Serrana;275,7;01/2018
Zabelê;65,1;01/2018
