Município;Pluviometria observada (mm);Data
São Mamede;130,0;04/2001
São Miguel de Taipu;68,7;04/2001
São Sebastião de Lagoa de Roça;70,8;04/2001
São Sebastião do Umbuzeiro;107,4;04/2001
São Vicente do Seridó;37,7;04/2001
Sapé;141,9;04/2001
Serra Branca;14,1;04/2001
Serra da Raiz;132,6;04/2001
Serra Grande;22,6;04/2001
Serra Redonda;63,6;04/2001
Serraria;126,4;04/2001
Solânea;126,3;04/2001
Soledade;79,1;04/2001
Sossêgo;28,6;04/2001
Sousa;55,3;04/2001
Sumé;84,5;04/2001
Taperoá;23,1;04/2001
Tavares;8,0;04/2001
Teixeira;140,7;04/2001
Tenório;105,2;04/2001
Triunfo;78,7;04/2001
Uiraúna;58,5;04/2001
Umbuzeiro;49,4;04/2001
Várzea;149,9;04/2001
Vista Serrana;93,5;04/2001
