Município;Pluviometria observada (mm);Data
Junco do Seridó;27,2;02/2022
Juripiranga;40,4;02/2022
Juru;111,4;02/2022
Lagoa;62,9;02/2022
Lagoa de Dentro;58,1;02/2022
Lagoa Seca;8,7;02/2022
Lastro;51,8;02/2022
Livramento;50,4;02/2022
Logradouro;74,5;02/2022
Lucena;25,2;02/2022
Mãe d'Água;135,9;02/2022
Malta;63,7;02/2022
Mamanguape;46,0;02/2022
Manaíra;146,2;02/2022
Marcação;40,2;02/2022
Mari;114,3;02/2022
Marizópolis;74,4;02/2022
Massaranduba;8,1;02/2022
Mataraca;34,1;02/2022
Matinhas;50,1;02/2022
Mato Grosso;49,2;02/2022
Maturéia;146,1;02/2022
Mogeiro;40,8;02/2022
Montadas;2,6;02/2022
Monte Horebe;38,9;02/2022
Monteiro;28,1;02/2022
Mulungu;33,8;02/2022
Natuba;26,6;02/2022
Nazarezinho;59,1;02/2022
Nova Floresta;39,0;02/2022
Nova Olinda;41,0;02/2022
Nova Palmeira;1,7;02/2022
Olho d'Água;112,7;02/2022
Olivedos;16,1;02/2022
Ouro Velho;67,4;02/2022
Parari;0,0;02/2022
Passagem;104,9;02/2022
Patos;97,6;02/2022
Paulista;41,1;02/2022
Pedra Branca;105,8;02/2022
Pedra Lavrada;19,2;02/2022
Pedras de Fogo;42,2;02/2022
Pedro Régis;32,8;02/2022
Piancó;32,2;02/2022
Picuí;15,5;02/2022
Pilar;119,6;02/2022
Pilões;54,3;02/2022
Pilõezinhos;39,8;02/2022
Pirpirituba;23,1;02/2022
Pitimbu;54,7;02/2022
Pocinhos;29,5;02/2022
Poço Dantas;17,7;02/2022
Poço de José de Moura;86,5;02/2022
Pombal;82,8;02/2022
Prata;55,2;02/2022
Princesa Isabel;117,0;02/2022
Puxinanã;15,1;02/2022
Queimadas;0,0;02/2022
Quixaba;140,6;02/2022
Remígio;13,7;02/2022
Riachão;23,8;02/2022
Riachão do Bacamarte;9,2;02/2022
Riachão do Poço;36,9;02/2022
Riacho de Santo Antônio;2,0;02/2022
Riacho dos Cavalos;35,9;02/2022
Rio Tinto;58,2;02/2022
Salgadinho;39,1;02/2022
Salgado de São Félix;12,4;02/2022
Santa Cecília;25,2;02/2022
Santa Cruz;78,8;02/2022
Santa Helena;48,7;02/2022
Santa Inês;31,8;02/2022
Santa Luzia;58,2;02/2022
Santana de Mangueira;41,6;02/2022
Santana dos Garrotes;21,8;02/2022
Santa Rita;81,1;02/2022
Santa Teresinha;99,5;02/2022
Santo André;15,7;02/2022
São Bentinho;92,4;02/2022
São Bento;59,2;02/2022
São Domingos;31,2;02/2022
São Domingos do Cariri;7,9;02/2022
São Francisco;34,0;02/2022
São João do Cariri;8,5;02/2022
São João do Rio do Peixe;54,2;02/2022
São João do Tigre;18,8;02/2022
São José da Lagoa Tapada;64,8;02/2022
São José de Caiana;46,1;02/2022
São José de Espinharas;63,8;02/2022
São José de Piranhas;105,7;02/2022
São José de Princesa;149,1;02/2022
São José do Bonfim;136,6;02/2022
São José do Brejo do Cruz;40,3;02/2022
São José do Sabugi;101,1;02/2022
São José dos Cordeiros;25,9;02/2022
São José dos Ramos;2,7;02/2022
São Mamede;61,9;02/2022
São Miguel de Taipu;92,0;02/2022
São Sebastião de Lagoa de Roça;9,0;02/2022
São Sebastião do Umbuzeiro;63,6;02/2022
São Vicente do Seridó;2,0;02/2022
Sapé;55,8;02/2022
Serra Branca;0,0;02/2022
Serra da Raiz;60,3;02/2022
Serra Grande;79,8;02/2022
Serra Redonda;33,7;02/2022
Serraria;59,5;02/2022
Sertãozinho;26,8;02/2022
Sobrado;25,1;02/2022
Solânea;21,6;02/2022
Soledade;6,2;02/2022
Sossêgo;20,0;02/2022
Sousa;49,9;02/2022
Sumé;9,8;02/2022
Tacima;26,1;02/2022
Taperoá;28,4;02/2022
Tavares;120,1;02/2022
Teixeira;61,1;02/2022
Tenório;93,9;02/2022
Triunfo;59,2;02/2022
Uiraúna;88,8;02/2022
Umbuzeiro;11,0;02/2022
Várzea;42,4;02/2022
Vieirópolis;88,8;02/2022
Vista Serrana;98,0;02/2022
Zabelê;47,3;02/2022
