Município;Pluviometria observada (mm);Data
Riacho dos Cavalos;20,1;11/2016
Rio Tinto;106,5;11/2016
Salgadinho;0,0;11/2016
Salgado de São Félix;49,4;11/2016
Santa Cecília;0,0;11/2016
Santa Cruz;29,5;11/2016
Santa Helena;17,6;11/2016
Santa Inês;54,6;11/2016
Santa Luzia;2,3;11/2016
Santana de Mangueira;13,2;11/2016
Santana dos Garrotes;39,1;11/2016
Santa Rita;111,4;11/2016
Santa Teresinha;0,0;11/2016
Santo André;0,0;11/2016
São Bentinho;6,6;11/2016
São Bento;28,0;11/2016
São Domingos;61,0;11/2016
São Domingos do Cariri;6,1;11/2016
São Francisco;6,1;11/2016
São João do Cariri;13,0;11/2016
São João do Rio do Peixe;37,1;11/2016
São João do Tigre;0,0;11/2016
São José da Lagoa Tapada;0,0;11/2016
São José de Caiana;14,7;11/2016
São José de Espinharas;1,4;11/2016
São José de Piranhas;15,4;11/2016
São José de Princesa;14,9;11/2016
São José do Bonfim;0,0;11/2016
São José do Brejo do Cruz;15,0;11/2016
São José do Sabugi;2,2;11/2016
São José dos Cordeiros;1,7;11/2016
São José dos Ramos;61,2;11/2016
São Mamede;11,5;11/2016
São Miguel de Taipu;67,0;11/2016
São Sebastião de Lagoa de Roça;58,8;11/2016
São Sebastião do Umbuzeiro;0,6;11/2016
São Vicente do Seridó;2,7;11/2016
Sapé;85,4;11/2016
Serra Branca;0,0;11/2016
Serra da Raiz;118,7;11/2016
Serra Grande;9,6;11/2016
Serra Redonda;73,7;11/2016
Serraria;187,2;11/2016
Sertãozinho;99,6;11/2016
Sobrado;64,6;11/2016
Solânea;137,5;11/2016
Soledade;3,9;11/2016
Sossêgo;10,0;11/2016
Sousa;30,7;11/2016
Sumé;1,8;11/2016
Tacima;64,8;11/2016
Taperoá;0,0;11/2016
Tavares;14,8;11/2016
Teixeira;0,0;11/2016
Tenório;0,0;11/2016
Triunfo;53,8;11/2016
Uiraúna;35,6;11/2016
Umbuzeiro;45,7;11/2016
Várzea;0,0;11/2016
Vieirópolis;21,0;11/2016
Vista Serrana;2,0;11/2016
Zabelê;0,0;11/2016
