Município;Pluviometria observada (mm);Data
Santana dos Garrotes;153,1;04/2010
Santa Rita;101,2;04/2010
Santa Teresinha;188,2;04/2010
Santo André;28,3;04/2010
São Bentinho;374,6;04/2010
São Bento;331,2;04/2010
São Domingos;375,3;04/2010
São Domingos do Cariri;72,7;04/2010
São Francisco;356,0;04/2010
São João do Cariri;78,2;04/2010
São João do Rio do Peixe;216,3;04/2010
São João do Tigre;89,5;04/2010
São José da Lagoa Tapada;196,2;04/2010
São José de Caiana;171,4;04/2010
São José de Espinharas;72,1;04/2010
São José de Piranhas;107,7;04/2010
São José de Princesa;181,7;04/2010
São José do Bonfim;134,3;04/2010
São José do Brejo do Cruz;238,7;04/2010
São José do Sabugi;73,4;04/2010
São José dos Cordeiros;48,7;04/2010
São José dos Ramos;55,4;04/2010
São Mamede;49,3;04/2010
São Miguel de Taipu;62,8;04/2010
São Sebastião de Lagoa de Roça;88,6;04/2010
São Sebastião do Umbuzeiro;197,7;04/2010
São Vicente do Seridó;79,8;04/2010
Sapé;89,0;04/2010
Serra Branca;50,7;04/2010
Serra da Raiz;140,2;04/2010
Serra Grande;198,8;04/2010
Serra Redonda;89,7;04/2010
Serraria;92,1;04/2010
Solânea;128,8;04/2010
Soledade;34,6;04/2010
Sossêgo;66,9;04/2010
Sousa;257,7;04/2010
Sumé;40,7;04/2010
Tacima;162,8;04/2010
Taperoá;94,0;04/2010
Tavares;253,7;04/2010
Teixeira;172,2;04/2010
Tenório;58,1;04/2010
Triunfo;277,1;04/2010
Uiraúna;302,2;04/2010
Umbuzeiro;82,3;04/2010
Várzea;53,5;04/2010
Vieirópolis;276,6;04/2010
Vista Serrana;173,5;04/2010
Zabelê;191,8;04/2010
