Município;Pluviometria observada (mm);Data
Queimadas;126,2;06/2022
Quixaba;80,6;06/2022
Remígio;125,7;06/2022
Riachão;119,7;06/2022
Riachão do Bacamarte;132,7;06/2022
Riachão do Poço;229,7;06/2022
Riacho de Santo Antônio;96,3;06/2022
Riacho dos Cavalos;143,1;06/2022
Rio Tinto;248,5;06/2022
Salgadinho;79,7;06/2022
Salgado de São Félix;190,6;06/2022
Santa Cecília;99,4;06/2022
Santa Cruz;99,7;06/2022
Santa Helena;62,0;06/2022
Santa Inês;47,0;06/2022
Santa Luzia;46,4;06/2022
Santana de Mangueira;40,6;06/2022
Santana dos Garrotes;59,1;06/2022
Santa Rita;316,2;06/2022
Santa Teresinha;80,9;06/2022
Santo André;99,0;06/2022
São Bentinho;68,7;06/2022
São Bento;49,8;06/2022
São Domingos;46,3;06/2022
São Domingos do Cariri;60,0;06/2022
São Francisco;39,4;06/2022
São João do Cariri;74,6;06/2022
São João do Rio do Peixe;93,8;06/2022
São João do Tigre;43,8;06/2022
São José da Lagoa Tapada;55,4;06/2022
São José de Caiana;97,5;06/2022
São José de Espinharas;75,3;06/2022
São José de Piranhas;113,7;06/2022
São José de Princesa;48,6;06/2022
São José do Bonfim;67,4;06/2022
São José do Brejo do Cruz;88,1;06/2022
São José do Sabugi;51,3;06/2022
São José dos Cordeiros;53,7;06/2022
São José dos Ramos;113,6;06/2022
São Mamede;67,0;06/2022
São Miguel de Taipu;222,6;06/2022
São Sebastião de Lagoa de Roça;163,5;06/2022
São Sebastião do Umbuzeiro;65,8;06/2022
São Vicente do Seridó;60,6;06/2022
Sapé;254,1;06/2022
Serra Branca;97,9;06/2022
Serra da Raiz;222,4;06/2022
Serra Grande;72,5;06/2022
Serra Redonda;139,0;06/2022
Serraria;204,2;06/2022
Sertãozinho;193,9;06/2022
Sobrado;253,0;06/2022
Solânea;231,8;06/2022
Soledade;36,9;06/2022
Sossêgo;67,6;06/2022
Sousa;75,9;06/2022
Sumé;75,6;06/2022
Tacima;122,6;06/2022
Taperoá;73,2;06/2022
Tavares;88,2;06/2022
Teixeira;52,4;06/2022
Tenório;97,2;06/2022
Triunfo;80,0;06/2022
Uiraúna;90,2;06/2022
Umbuzeiro;174,4;06/2022
Várzea;103,1;06/2022
Vieirópolis;19,8;06/2022
Vista Serrana;92,0;06/2022
Zabelê;104,0;06/2022
