Município;Pluviometria observada (mm);Data
Pedras de Fogo;71,6;01/2006
Piancó;287,8;01/2006
Picuí;66,7;01/2006
Pilar;55,3;01/2006
Pilões;121,9;01/2006
Pilõezinhos;54,8;01/2006
Pirpirituba;72,2;01/2006
Pitimbu;6,4;01/2006
Pocinhos;19,8;01/2006
Poço Dantas;202,8;01/2006
Poço de José de Moura;221,8;01/2006
Pombal;376,1;01/2006
Prata;76,5;01/2006
Princesa Isabel;154,5;01/2006
Puxinanã;6,6;01/2006
Queimadas;13,0;01/2006
Quixaba;238,5;01/2006
Remígio;22,4;01/2006
Riachão;22,3;01/2006
Riacho de Santo Antônio;0,7;01/2006
Riacho dos Cavalos;190,8;01/2006
Rio Tinto;160,2;01/2006
Salgadinho;92,1;01/2006
Salgado de São Félix;39,6;01/2006
Santa Cecília;39,8;01/2006
Santa Cruz;240,6;01/2006
Santa Helena;397,3;01/2006
Santa Inês;173,5;01/2006
Santa Luzia;68,8;01/2006
Santana de Mangueira;120,9;01/2006
Santana dos Garrotes;303,2;01/2006
Santa Rita;26,8;01/2006
Santa Teresinha;159,7;01/2006
Santo André;15,2;01/2006
São Bentinho;360,8;01/2006
São Bento;119,2;01/2006
São Domingos;181,6;01/2006
São Domingos do Cariri;67,6;01/2006
São Francisco;179,3;01/2006
São João do Cariri;66,0;01/2006
São João do Rio do Peixe;304,7;01/2006
São João do Tigre;14,2;01/2006
São José da Lagoa Tapada;248,5;01/2006
São José de Caiana;283,2;01/2006
São José de Espinharas;134,9;01/2006
São José de Piranhas;402,3;01/2006
São José de Princesa;111,9;01/2006
São José do Bonfim;130,3;01/2006
São José do Brejo do Cruz;71,6;01/2006
São José do Sabugi;127,3;01/2006
São José dos Cordeiros;46,0;01/2006
São José dos Ramos;47,4;01/2006
São Mamede;116,7;01/2006
São Miguel de Taipu;55,7;01/2006
São Sebastião de Lagoa de Roça;26,3;01/2006
São Sebastião do Umbuzeiro;17,0;01/2006
São Vicente do Seridó;39,6;01/2006
Sapé;73,4;01/2006
Serra Branca;155,9;01/2006
Serra da Raiz;43,7;01/2006
Serra Grande;279,0;01/2006
Serra Redonda;44,0;01/2006
Serraria;31,9;01/2006
Solânea;48,7;01/2006
Soledade;28,4;01/2006
Sossêgo;10,2;01/2006
Sousa;194,8;01/2006
Sumé;77,3;01/2006
Tacima;51,7;01/2006
Taperoá;136,5;01/2006
Tavares;193,5;01/2006
Teixeira;79,8;01/2006
Tenório;65,3;01/2006
Triunfo;223,2;01/2006
Uiraúna;126,4;01/2006
Umbuzeiro;38,8;01/2006
Várzea;134,9;01/2006
Vieirópolis;119,1;01/2006
Vista Serrana;261,6;01/2006
Zabelê;23,0;01/2006
