Município;Pluviometria observada (mm);Data
Jericó;86,3;05/2003
João Pessoa;207,4;05/2003
Juarez Távora;76,3;05/2003
Juazeirinho;11,7;05/2003
Junco do Seridó;112,0;05/2003
Juripiranga;127,3;05/2003
Juru;34,4;05/2003
Lagoa;61,4;05/2003
Lagoa de Dentro;58,2;05/2003
Lagoa Seca;66,3;05/2003
Lastro;112,1;05/2003
Livramento;99,1;05/2003
Lucena;230,3;05/2003
Mãe D`Água;57,9;05/2003
Malta;60,6;05/2003
Mamanguape;101,3;05/2003
Manaíra;11,2;05/2003
Mari;65,4;05/2003
Marizópolis;31,3;05/2003
Massaranduba;93,4;05/2003
Mataraca;115,4;05/2003
Matinhas;94,8;05/2003
Mogeiro;69,2;05/2003
Montadas;20,0;05/2003
Monte Horebe;87,6;05/2003
Monteiro;68,0;05/2003
Mulungu;80,0;05/2003
Natuba;106,4;05/2003
Nazarezinho;27,6;05/2003
Nova Floresta;31,5;05/2003
Nova Olinda;7,0;05/2003
Nova Palmeira;71,3;05/2003
Olho D`Água;30,2;05/2003
Olivedos;22,8;05/2003
Ouro Velho;44,1;05/2003
Parari;12,6;05/2003
Passagem;26,5;05/2003
Patos;16,5;05/2003
Paulista;42,7;05/2003
Pedra Branca;16,6;05/2003
Pedra Lavrada;88,6;05/2003
Pedras de Fogo;184,5;05/2003
Piancó;45,9;05/2003
Picuí;90,3;05/2003
Pilar;90,5;05/2003
Pilões;140,6;05/2003
Pilõezinhos;45,5;05/2003
Pirpirituba;41,4;05/2003
Pitimbu;238,5;05/2003
Pocinhos;27,0;05/2003
Poço Dantas;38,5;05/2003
Pombal;63,7;05/2003
Prata;31,8;05/2003
Princesa Isabel;57,7;05/2003
Puxinanã;42,6;05/2003
Queimadas;79,3;05/2003
Quixaba;0,0;05/2003
Remígio;92,4;05/2003
Riacho de Santo Antônio;21,0;05/2003
Riacho dos Cavalos;73,0;05/2003
Rio Tinto;115,2;05/2003
Salgadinho;14,3;05/2003
Salgado de São Félix;89,9;05/2003
Santa Cecília;33,5;05/2003
Santa Cruz;96,4;05/2003
Santa Helena;94,1;05/2003
Santa Luzia;44,1;05/2003
Santana de Mangueira;7,7;05/2003
Santana dos Garrotes;35,5;05/2003
Santa Rita;147,4;05/2003
Santa Teresinha;43,4;05/2003
São Bentinho;53,1;05/2003
São Bento;93,2;05/2003
São Domingos;26,0;05/2003
São Domingos do Cariri;21,1;05/2003
São Francisco;97,9;05/2003
São João do Cariri;14,5;05/2003
São João do Rio do Peixe;50,6;05/2003
São João do Tigre;37,4;05/2003
São José da Lagoa Tapada;59,5;05/2003
São José de Caiana;59,6;05/2003
São José de Espinharas;0,0;05/2003
São José de Piranhas;52,9;05/2003
São José do Bonfim;91,3;05/2003
São José do Brejo do Cruz;70,4;05/2003
São José do Sabugi;96,6;05/2003
São José dos Cordeiros;65,4;05/2003
São José dos Ramos;68,7;05/2003
São Mamede;42,7;05/2003
São Miguel de Taipu;69,8;05/2003
São Sebastião de Lagoa de Roça;75,6;05/2003
São Sebastião do Umbuzeiro;82,7;05/2003
São Vicente do Seridó;35,8;05/2003
Sapé;89,3;05/2003
Serra Branca;31,4;05/2003
Serra da Raiz;73,8;05/2003
Serra Grande;41,3;05/2003
Serra Redonda;51,2;05/2003
Serraria;103,8;05/2003
Solânea;82,6;05/2003
Soledade;41,3;05/2003
Sossêgo;9,3;05/2003
Sousa;21,6;05/2003
Sumé;48,5;05/2003
Taperoá;36,2;05/2003
Tavares;55,4;05/2003
Teixeira;119,3;05/2003
Tenório;0,0;05/2003
Triunfo;38,2;05/2003
Uiraúna;26,1;05/2003
Umbuzeiro;77,8;05/2003
Várzea;46,4;05/2003
Vista Serrana;87,8;05/2003
