Município;Pluviometria observada (mm);Data
Juripiranga;53,4;04/2002
Juru;82,8;04/2002
Lagoa;221,3;04/2002
Lagoa de Dentro;49,6;04/2002
Lagoa Seca;21,1;04/2002
Lastro;154,9;04/2002
Livramento;29,3;04/2002
Lucena;191,5;04/2002
Mãe D`Água;82,4;04/2002
Malta;198,9;04/2002
Mamanguape;113,4;04/2002
Manaíra;58,8;04/2002
Mari;54,8;04/2002
Marizópolis;160,5;04/2002
Massaranduba;31,4;04/2002
Mataraca;94,1;04/2002
Matinhas;30,2;04/2002
Mogeiro;24,6;04/2002
Montadas;5,1;04/2002
Monte Horebe;21,2;04/2002
Monteiro;32,0;04/2002
Mulungu;39,0;04/2002
Natuba;29,2;04/2002
Nazarezinho;101,5;04/2002
Nova Floresta;72,4;04/2002
Nova Olinda;68,2;04/2002
Nova Palmeira;31,0;04/2002
Olho D`Água;67,2;04/2002
Olivedos;7,7;04/2002
Ouro Velho;68,5;04/2002
Parari;57,0;04/2002
Passagem;75,8;04/2002
Patos;85,6;04/2002
Paulista;251,6;04/2002
Pedra Branca;48,8;04/2002
Pedra Lavrada;72,1;04/2002
Pedras de Fogo;81,3;04/2002
Piancó;81,3;04/2002
Picuí;25,6;04/2002
Pilar;8,0;04/2002
Pilões;62,6;04/2002
Pilõezinhos;65,0;04/2002
Pirpirituba;64,9;04/2002
Pitimbu;95,2;04/2002
Pocinhos;4,4;04/2002
Poço Dantas;278,0;04/2002
Pombal;200,3;04/2002
Prata;79,1;04/2002
Princesa Isabel;82,9;04/2002
Puxinanã;8,6;04/2002
Queimadas;8,2;04/2002
Quixaba;75,2;04/2002
Remígio;63,4;04/2002
Riachão do Bacamarte;8,6;04/2002
Riacho de Santo Antônio;0,0;04/2002
Riacho dos Cavalos;155,8;04/2002
Rio Tinto;141,4;04/2002
Salgadinho;96,3;04/2002
Salgado de São Félix;14,8;04/2002
Santa Cecília;7,2;04/2002
Santa Cruz;141,6;04/2002
Santa Helena;68,0;04/2002
Santa Luzia;76,9;04/2002
Santana de Mangueira;49,5;04/2002
Santana dos Garrotes;27,0;04/2002
Santa Rita;101,5;04/2002
Santa Teresinha;155,7;04/2002
São Bentinho;192,7;04/2002
São Bento;129,2;04/2002
São Domingos;318,9;04/2002
São Domingos do Cariri;26,4;04/2002
São Francisco;134,8;04/2002
São João do Cariri;3,0;04/2002
São João do Rio do Peixe;165,6;04/2002
São João do Tigre;35,4;04/2002
São José da Lagoa Tapada;146,0;04/2002
São José de Caiana;62,6;04/2002
São José de Espinharas;131,0;04/2002
São José de Piranhas;77,9;04/2002
São José do Bonfim;104,4;04/2002
São José do Brejo do Cruz;83,6;04/2002
São José do Sabugi;146,0;04/2002
São José dos Cordeiros;28,6;04/2002
São José dos Ramos;25,8;04/2002
São Mamede;114,4;04/2002
São Miguel de Taipu;19,1;04/2002
São Sebastião de Lagoa de Roça;27,0;04/2002
São Sebastião do Umbuzeiro;20,5;04/2002
São Vicente do Seridó;17,8;04/2002
Sapé;74,8;04/2002
Serra Branca;20,5;04/2002
Serra da Raiz;56,9;04/2002
Serra Grande;69,8;04/2002
Serra Redonda;19,6;04/2002
Serraria;62,2;04/2002
Solânea;56,8;04/2002
Soledade;24,5;04/2002
Sossêgo;44,4;04/2002
Sousa;120,3;04/2002
Sumé;85,9;04/2002
Taperoá;56,0;04/2002
Tavares;38,5;04/2002
Teixeira;126,2;04/2002
Tenório;18,8;04/2002
Triunfo;186,8;04/2002
Uiraúna;139,2;04/2002
Umbuzeiro;3,8;04/2002
Várzea;109,4;04/2002
Vista Serrana;133,9;04/2002
