Município;Pluviometria observada (mm);Data
Gado Bravo;15,5;05/2015
Guarabira;52,2;05/2015
Gurinhém;50,7;05/2015
Gurjão;9,6;05/2015
Ibiara;71,9;05/2015
Igaracy;0,0;05/2015
Imaculada;0,0;05/2015
Ingá;30,1;05/2015
Itabaiana;59,7;05/2015
Itaporanga;88,8;05/2015
Itapororoca;2,2;05/2015
Jacaraú;119,0;05/2015
Jericó;91,2;05/2015
João Pessoa;97,9;05/2015
Joca Claudino;118,3;05/2015
Juarez Távora;15,1;05/2015
Juazeirinho;6,9;05/2015
Junco do Seridó;6,7;05/2015
Juripiranga;45,3;05/2015
Juru;24,3;05/2015
Lagoa;58,4;05/2015
Lagoa de Dentro;87,3;05/2015
Lagoa Seca;33,9;05/2015
Lastro;21,9;05/2015
Livramento;11,6;05/2015
Logradouro;79,2;05/2015
Mãe d'Água;13,0;05/2015
Malta;19,1;05/2015
Mamanguape;81,3;05/2015
Manaíra;34,1;05/2015
Mari;31,3;05/2015
Marizópolis;8,5;05/2015
Massaranduba;37,7;05/2015
Mataraca;126,6;05/2015
Matinhas;32,1;05/2015
Mato Grosso;8,5;05/2015
Maturéia;0,0;05/2015
Mogeiro;11,6;05/2015
Montadas;19,3;05/2015
Monte Horebe;53,4;05/2015
Monteiro;10,6;05/2015
Mulungu;29,6;05/2015
Natuba;83,0;05/2015
Nazarezinho;13,3;05/2015
Nova Floresta;8,9;05/2015
Nova Olinda;83,0;05/2015
Nova Palmeira;2,6;05/2015
Olho d'Água;8,8;05/2015
Olivedos;2,4;05/2015
Ouro Velho;7,8;05/2015
Parari;5,1;05/2015
Passagem;0,0;05/2015
Patos;8,4;05/2015
Paulista;10,0;05/2015
Pedra Branca;127,2;05/2015
Pedra Lavrada;0,0;05/2015
Pedras de Fogo;71,2;05/2015
Pedro Régis;78,3;05/2015
Piancó;14,5;05/2015
Picuí;1,9;05/2015
Pilar;42,0;05/2015
Pilões;55,9;05/2015
Pilõezinhos;66,2;05/2015
Pirpirituba;58,3;05/2015
Pitimbu;154,5;05/2015
Pocinhos;8,0;05/2015
Poço Dantas;58,1;05/2015
Poço de José de Moura;35,7;05/2015
Pombal;57,5;05/2015
Prata;24,3;05/2015
Princesa Isabel;97,2;05/2015
Puxinanã;25,0;05/2015
Queimadas;24,1;05/2015
Quixaba;0,8;05/2015
Remígio;42,5;05/2015
Riachão;45,5;05/2015
Riachão do Bacamarte;18,3;05/2015
Riachão do Poço;42,9;05/2015
Riacho de Santo Antônio;4,0;05/2015
Riacho dos Cavalos;30,1;05/2015
Rio Tinto;64,7;05/2015
Salgadinho;0,0;05/2015
Salgado de São Félix;58,2;05/2015
Santa Cecília;20,5;05/2015
Santa Cruz;18,2;05/2015
Santa Helena;45,4;05/2015
Santa Inês;31,8;05/2015
Santa Luzia;0,0;05/2015
Santana de Mangueira;28,6;05/2015
Santana dos Garrotes;75,8;05/2015
Santa Rita;109,1;05/2015
Santa Teresinha;15,7;05/2015
Santo André;16,5;05/2015
São Bentinho;12,8;05/2015
São Bento;1,0;05/2015
São Domingos;35,5;05/2015
São Domingos do Cariri;6,6;05/2015
São Francisco;14,0;05/2015
São João do Cariri;17,7;05/2015
São João do Rio do Peixe;34,6;05/2015
São João do Tigre;4,4;05/2015
São José da Lagoa Tapada;6,4;05/2015
São José de Caiana;98,3;05/2015
São José de Espinharas;18,2;05/2015
São José de Piranhas;54,3;05/2015
São José de Princesa;66,8;05/2015
São José do Bonfim;6,5;05/2015
São José do Brejo do Cruz;11,2;05/2015
São José do Sabugi;25,3;05/2015
São José dos Cordeiros;12,2;05/2015
São José dos Ramos;22,9;05/2015
São Mamede;3,6;05/2015
São Miguel de Taipu;51,4;05/2015
São Sebastião de Lagoa de Roça;28,0;05/2015
São Sebastião do Umbuzeiro;2,5;05/2015
São Vicente do Seridó;4,2;05/2015
Sapé;40,0;05/2015
Serra Branca;10,3;05/2015
Serra da Raiz;67,3;05/2015
Serra Grande;74,0;05/2015
Serra Redonda;32,4;05/2015
Serraria;83,9;05/2015
Sertãozinho;51,9;05/2015
Sobrado;23,4;05/2015
Solânea;59,6;05/2015
Soledade;2,9;05/2015
Sossêgo;25,5;05/2015
Sousa;13,6;05/2015
Sumé;3,3;05/2015
Tacima;47,4;05/2015
Taperoá;10,3;05/2015
Tavares;48,9;05/2015
Teixeira;0,0;05/2015
Tenório;0,0;05/2015
Triunfo;61,6;05/2015
Uiraúna;54,2;05/2015
Umbuzeiro;33,8;05/2015
Várzea;12,1;05/2015
Vieirópolis;56,1;05/2015
Vista Serrana;34,0;05/2015
Zabelê;14,5;05/2015
