Município;Pluviometria observada (mm);Data
Mataraca;180,6;01/2024
Matinhas;7,3;01/2024
Mato Grosso;156,4;01/2024
Maturéia;195,3;01/2024
Mogeiro;67,2;01/2024
Montadas;17,7;01/2024
Monte Horebe;275,0;01/2024
Monteiro;54,4;01/2024
Mulungu;41,7;01/2024
Natuba;35,5;01/2024
Nazarezinho;125,5;01/2024
Nova Floresta;24,5;01/2024
Nova Olinda;103,6;01/2024
Nova Palmeira;56,5;01/2024
Olho d'Água;33,4;01/2024
Olivedos;12,1;01/2024
Ouro Velho;110,0;01/2024
Parari;56,6;01/2024
Passagem;73,0;01/2024
Patos;121,7;01/2024
Paulista;154,3;01/2024
Pedra Branca;62,2;01/2024
Pedra Lavrada;25,4;01/2024
Pedras de Fogo;99,5;01/2024
Pedro Régis;74,9;01/2024
Piancó;83,3;01/2024
Picuí;100,1;01/2024
Pilar;176,1;01/2024
Pilões;97,8;01/2024
Pilõezinhos;127,3;01/2024
Pirpirituba;126,7;01/2024
Pitimbu;101,7;01/2024
Pocinhos;8,0;01/2024
Poço Dantas;157,9;01/2024
Poço de José de Moura;110,3;01/2024
Pombal;113,4;01/2024
Prata;130,6;01/2024
Princesa Isabel;27,6;01/2024
Puxinanã;12,2;01/2024
Queimadas;51,0;01/2024
Quixaba;137,4;01/2024
Remígio;41,5;01/2024
Riachão;43,8;01/2024
Riachão do Bacamarte;96,1;01/2024
Riachão do Poço;157,4;01/2024
Riacho de Santo Antônio;77,1;01/2024
Riacho dos Cavalos;140,5;01/2024
Rio Tinto;98,4;01/2024
Salgadinho;65,2;01/2024
Salgado de São Félix;84,6;01/2024
Santa Cecília;27,8;01/2024
Santa Cruz;172,8;01/2024
Santa Helena;97,3;01/2024
Santa Inês;166,1;01/2024
Santa Luzia;96,1;01/2024
Santana de Mangueira;157,8;01/2024
Santana dos Garrotes;139,8;01/2024
Santa Rita;112,4;01/2024
Santa Teresinha;129,3;01/2024
Santo André;116,2;01/2024
São Bentinho;102,5;01/2024
São Bento;214,5;01/2024
São Domingos;44,2;01/2024
São Domingos do Cariri;57,2;01/2024
São Francisco;93,6;01/2024
São João do Cariri;112,1;01/2024
São João do Rio do Peixe;35,4;01/2024
São João do Tigre;43,7;01/2024
São José da Lagoa Tapada;113,7;01/2024
São José de Caiana;118,9;01/2024
São José de Espinharas;198,2;01/2024
São José de Piranhas;114,4;01/2024
São José de Princesa;102,0;01/2024
São José do Bonfim;132,6;01/2024
São José do Brejo do Cruz;114,1;01/2024
São José do Sabugi;201,7;01/2024
São José dos Cordeiros;160,5;01/2024
São José dos Ramos;109,4;01/2024
São Mamede;141,4;01/2024
São Miguel de Taipu;160,4;01/2024
São Sebastião de Lagoa de Roça;45,8;01/2024
São Sebastião do Umbuzeiro;24,7;01/2024
São Vicente do Seridó;47,9;01/2024
Sapé;193,0;01/2024
Serra Branca;67,3;01/2024
Serra da Raiz;96,5;01/2024
Serra Grande;135,7;01/2024
Serra Redonda;133,1;01/2024
Serraria;91,4;01/2024
Sertãozinho;65,3;01/2024
Sobrado;149,8;01/2024
Solânea;68,2;01/2024
Soledade;52,6;01/2024
Sossêgo;50,0;01/2024
Sousa;134,8;01/2024
Sumé;152,4;01/2024
Tacima;25,9;01/2024
Taperoá;124,4;01/2024
Tavares;46,3;01/2024
Teixeira;154,0;01/2024
Tenório;138,8;01/2024
Triunfo;101,8;01/2024
Uiraúna;177,9;01/2024
Umbuzeiro;25,9;01/2024
Várzea;163,9;01/2024
Vieirópolis;225,1;01/2024
Vista Serrana;212,0;01/2024
Zabelê;23,3;01/2024
