Município;Pluviometria observada (mm);Data
Serra Branca;155,9;02/2006
Serra da Raiz;39,4;02/2006
Serra Grande;262,2;02/2006
Serra Redonda;44,0;02/2006
Serraria;31,9;02/2006
Solânea;45,3;02/2006
Soledade;28,4;02/2006
Sossêgo;10,2;02/2006
Sousa;159,9;02/2006
Sumé;77,3;02/2006
Tacima;51,7;02/2006
Taperoá;136,5;02/2006
Tavares;193,5;02/2006
Teixeira;79,8;02/2006
Tenório;65,3;02/2006
Triunfo;199,2;02/2006
Uiraúna;111,2;02/2006
Umbuzeiro;24,2;02/2006
Várzea;134,9;02/2006
Vieirópolis;94,1;02/2006
Vista Serrana;261,6;02/2006
Zabelê;23,0;02/2006
