Município;Pluviometria observada (mm);Data
Paulista;20,0;06/2014
Pedra Branca;6,6;06/2014
Pedra Lavrada;15,6;06/2014
Pedras de Fogo;229,6;06/2014
Pedro Régis;227,0;06/2014
Piancó;3,0;06/2014
Picuí;1,3;06/2014
Pilar;121,3;06/2014
Pilões;160,7;06/2014
Pilõezinhos;196,6;06/2014
Pirpirituba;157,3;06/2014
Pitimbu;200,2;06/2014
Pocinhos;28,7;06/2014
Poço Dantas;0,0;06/2014
Poço de José de Moura;28,0;06/2014
Pombal;31,7;06/2014
Prata;16,0;06/2014
Princesa Isabel;32,2;06/2014
Puxinanã;53,2;06/2014
Queimadas;51,4;06/2014
Quixaba;4,0;06/2014
Remígio;111,7;06/2014
Riachão;57,9;06/2014
Riachão do Bacamarte;107,3;06/2014
Riacho de Santo Antônio;7,0;06/2014
Riacho dos Cavalos;22,5;06/2014
Rio Tinto;162,7;06/2014
Salgadinho;8,2;06/2014
Salgado de São Félix;77,9;06/2014
Santa Cecília;36,6;06/2014
Santa Cruz;11,8;06/2014
Santa Helena;8,7;06/2014
Santa Inês;1,8;06/2014
Santa Luzia;14,1;06/2014
Santana de Mangueira;10,0;06/2014
Santana dos Garrotes;10,0;06/2014
Santa Rita;236,0;06/2014
Santa Teresinha;9,1;06/2014
Santo André;18,1;06/2014
São Bentinho;33,4;06/2014
São Bento;10,0;06/2014
São Domingos;31,4;06/2014
São Domingos do Cariri;12,7;06/2014
São Francisco;26,0;06/2014
São João do Cariri;17,8;06/2014
São João do Rio do Peixe;6,5;06/2014
São João do Tigre;0,0;06/2014
São José da Lagoa Tapada;10,6;06/2014
São José de Caiana;22,8;06/2014
São José de Espinharas;16,2;06/2014
São José de Piranhas;15,7;06/2014
São José de Princesa;26,2;06/2014
São José do Bonfim;7,6;06/2014
São José do Brejo do Cruz;5,0;06/2014
São José do Sabugi;17,6;06/2014
São José dos Cordeiros;15,5;06/2014
São José dos Ramos;94,7;06/2014
São Mamede;8,2;06/2014
São Miguel de Taipu;112,2;06/2014
São Sebastião de Lagoa de Roça;97,7;06/2014
São Sebastião do Umbuzeiro;0,0;06/2014
São Vicente do Seridó;32,0;06/2014
Sapé;166,8;06/2014
Serra Branca;7,2;06/2014
Serra da Raiz;100,9;06/2014
Serra Grande;8,1;06/2014
Serra Redonda;127,1;06/2014
Serraria;170,6;06/2014
Sertãozinho;130,1;06/2014
Sobrado;93,1;06/2014
Solânea;138,5;06/2014
Soledade;27,6;06/2014
Sossêgo;20,1;06/2014
Sousa;27,5;06/2014
Sumé;26,6;06/2014
Tacima;64,1;06/2014
Taperoá;31,2;06/2014
Tavares;57,8;06/2014
Teixeira;23,6;06/2014
Tenório;17,7;06/2014
Triunfo;22,3;06/2014
Uiraúna;25,2;06/2014
Umbuzeiro;97,2;06/2014
Várzea;10,0;06/2014
Vieirópolis;5,6;06/2014
Vista Serrana;0,0;06/2014
Zabelê;0,0;06/2014
