Município;Pluviometria observada (mm);Data
Riacho dos Cavalos;93,8;11/2009
Rio Tinto;26,8;11/2009
Salgadinho;40,1;11/2009
Salgado de São Félix;43,7;11/2009
Santa Cecília;17,0;11/2009
Santa Cruz;45,6;11/2009
Santa Helena;27,5;11/2009
Santa Inês;46,7;11/2009
Santa Luzia;90,8;11/2009
Santana de Mangueira;65,1;11/2009
Santana dos Garrotes;133,5;11/2009
Santa Rita;55,8;11/2009
Santa Teresinha;36,0;11/2009
Santo André;21,5;11/2009
São Bentinho;15,7;11/2009
São Bento;36,8;11/2009
São Domingos;0,0;11/2009
São Domingos do Cariri;45,2;11/2009
São Francisco;47,9;11/2009
São João do Cariri;22,4;11/2009
São João do Rio do Peixe;27,5;11/2009
São João do Tigre;39,4;11/2009
São José da Lagoa Tapada;26,5;11/2009
São José de Caiana;41,0;11/2009
São José de Espinharas;12,3;11/2009
São José de Piranhas;62,3;11/2009
São José de Princesa;84,0;11/2009
São José do Bonfim;42,7;11/2009
São José do Brejo do Cruz;57,5;11/2009
São José do Sabugi;38,4;11/2009
São José dos Cordeiros;14,2;11/2009
São José dos Ramos;14,0;11/2009
São Mamede;0,0;11/2009
São Miguel de Taipu;12,0;11/2009
São Sebastião de Lagoa de Roça;0,0;11/2009
São Sebastião do Umbuzeiro;49,4;11/2009
São Vicente do Seridó;14,3;11/2009
Sapé;17,0;11/2009
Serra Branca;6,3;11/2009
Serra da Raiz;18,4;11/2009
Serra Grande;27,0;11/2009
Serra Redonda;32,5;11/2009
Serraria;13,7;11/2009
Solânea;12,4;11/2009
Soledade;14,2;11/2009
Sossêgo;23,8;11/2009
Sousa;79,9;11/2009
Sumé;22,8;11/2009
Tacima;2,0;11/2009
Taperoá;25,3;11/2009
Tavares;134,7;11/2009
Teixeira;6,0;11/2009
Tenório;50,0;11/2009
Triunfo;0,0;11/2009
Uiraúna;6,0;11/2009
Umbuzeiro;18,4;11/2009
Várzea;8,8;11/2009
Vieirópolis;59,5;11/2009
Vista Serrana;11,5;11/2009
Zabelê;0,0;11/2009
