Município;Pluviometria observada (mm);Data
Lastro;113,4;11/2013
Livramento;55,9;11/2013
Logradouro;56,9;11/2013
Mãe d'Água;73,5;11/2013
Malta;103,7;11/2013
Mamanguape;71,5;11/2013
Manaíra;71,2;11/2013
Mari;52,5;11/2013
Marizópolis;75,6;11/2013
Massaranduba;68,2;11/2013
Mataraca;23,7;11/2013
Matinhas;49,4;11/2013
Mato Grosso;127,1;11/2013
Maturéia;103,4;11/2013
Mogeiro;33,8;11/2013
Montadas;44,3;11/2013
Monte Horebe;166,0;11/2013
Monteiro;121,6;11/2013
Mulungu;43,9;11/2013
Natuba;71,9;11/2013
Nazarezinho;91,6;11/2013
Nova Floresta;21,9;11/2013
Nova Olinda;198,2;11/2013
Nova Palmeira;20,7;11/2013
Olho d'Água;53,0;11/2013
Olivedos;37,1;11/2013
Ouro Velho;51,9;11/2013
Parari;99,4;11/2013
Passagem;86,7;11/2013
Patos;108,9;11/2013
Paulista;206,0;11/2013
Pedra Branca;188,2;11/2013
Pedra Lavrada;24,2;11/2013
Pedras de Fogo;141,8;11/2013
Pedro Régis;33,2;11/2013
Piancó;65,5;11/2013
Picuí;52,1;11/2013
Pilar;37,2;11/2013
Pilões;105,5;11/2013
Pilõezinhos;102,2;11/2013
Pirpirituba;81,4;11/2013
Pitimbu;66,8;11/2013
Pocinhos;50,5;11/2013
Poço Dantas;101,3;11/2013
Poço de José de Moura;106,2;11/2013
Pombal;77,1;11/2013
Prata;90,0;11/2013
Princesa Isabel;79,1;11/2013
Puxinanã;38,7;11/2013
Queimadas;17,9;11/2013
Quixaba;62,3;11/2013
Remígio;74,6;11/2013
Riachão;85,6;11/2013
Riachão do Bacamarte;65,5;11/2013
Riacho de Santo Antônio;92,8;11/2013
Riacho dos Cavalos;155,5;11/2013
Rio Tinto;98,9;11/2013
Salgadinho;37,9;11/2013
Salgado de São Félix;62,7;11/2013
Santa Cecília;16,8;11/2013
Santa Cruz;71,7;11/2013
Santa Helena;165,4;11/2013
Santa Inês;171,0;11/2013
Santa Luzia;80,8;11/2013
Santana de Mangueira;141,6;11/2013
Santana dos Garrotes;122,9;11/2013
Santa Rita;84,2;11/2013
Santa Teresinha;115,9;11/2013
Santo André;75,4;11/2013
São Bentinho;12,1;11/2013
São Bento;157,2;11/2013
São Domingos;111,0;11/2013
São Domingos do Cariri;102,9;11/2013
São Francisco;120,6;11/2013
São João do Cariri;85,0;11/2013
São João do Rio do Peixe;81,8;11/2013
São João do Tigre;105,3;11/2013
São José da Lagoa Tapada;110,9;11/2013
São José de Caiana;242,3;11/2013
São José de Espinharas;54,0;11/2013
São José de Piranhas;107,3;11/2013
São José de Princesa;63,0;11/2013
São José do Bonfim;162,0;11/2013
São José do Brejo do Cruz;142,9;11/2013
São José do Sabugi;45,8;11/2013
São José dos Cordeiros;97,9;11/2013
São José dos Ramos;46,3;11/2013
São Mamede;75,0;11/2013
São Miguel de Taipu;38,2;11/2013
São Sebastião de Lagoa de Roça;64,2;11/2013
São Sebastião do Umbuzeiro;169,4;11/2013
São Vicente do Seridó;13,6;11/2013
Sapé;67,8;11/2013
Serra Branca;70,7;11/2013
Serra da Raiz;64,1;11/2013
Serra Grande;206,5;11/2013
Serra Redonda;73,0;11/2013
Serraria;107,9;11/2013
Sertãozinho;55,8;11/2013
Sobrado;48,6;11/2013
Solânea;84,3;11/2013
Soledade;62,6;11/2013
Sossêgo;52,8;11/2013
Sousa;146,3;11/2013
Sumé;72,7;11/2013
Tacima;110,9;11/2013
Taperoá;101,1;11/2013
Tavares;59,8;11/2013
Teixeira;171,8;11/2013
Tenório;94,1;11/2013
Triunfo;105,3;11/2013
Uiraúna;170,7;11/2013
Umbuzeiro;20,9;11/2013
Várzea;108,2;11/2013
Vieirópolis;157,1;11/2013
Vista Serrana;59,0;11/2013
Zabelê;154,6;11/2013
