Município;Pluviometria observada (mm);Data
João Pessoa;280,2;04/2016
Joca Claudino;66,5;04/2016
Juarez Távora;112,7;04/2016
Juazeirinho;47,5;04/2016
Junco do Seridó;110,5;04/2016
Juripiranga;150,1;04/2016
Juru;86,7;04/2016
Lagoa;68,9;04/2016
Lagoa de Dentro;140,1;04/2016
Lagoa Seca;157,9;04/2016
Lastro;38,4;04/2016
Livramento;19,6;04/2016
Logradouro;100,9;04/2016
Lucena;309,2;04/2016
Mãe d'Água;33,8;04/2016
Malta;52,4;04/2016
Mamanguape;201,0;04/2016
Manaíra;15,4;04/2016
Mari;190,3;04/2016
Marizópolis;163,6;04/2016
Mataraca;221,9;04/2016
Matinhas;157,4;04/2016
Mato Grosso;77,7;04/2016
Maturéia;76,9;04/2016
Mogeiro;111,0;04/2016
Montadas;89,5;04/2016
Monte Horebe;85,4;04/2016
Monteiro;13,7;04/2016
Mulungu;153,0;04/2016
Natuba;174,0;04/2016
Nazarezinho;125,8;04/2016
Nova Floresta;51,7;04/2016
Nova Olinda;43,9;04/2016
Nova Palmeira;47,3;04/2016
Olho d'Água;66,7;04/2016
Olivedos;26,7;04/2016
Ouro Velho;76,4;04/2016
Parari;38,6;04/2016
Passagem;15,6;04/2016
Patos;108,4;04/2016
Paulista;74,0;04/2016
Pedra Branca;71,4;04/2016
Pedra Lavrada;39,9;04/2016
Pedras de Fogo;280,7;04/2016
Pedro Régis;163,3;04/2016
Piancó;71,0;04/2016
Picuí;42,6;04/2016
Pilar;229,9;04/2016
Pilões;237,6;04/2016
Pilõezinhos;196,7;04/2016
Pirpirituba;161,3;04/2016
Pitimbu;345,0;04/2016
Pocinhos;46,6;04/2016
Poço Dantas;39,4;04/2016
Poço de José de Moura;84,7;04/2016
Pombal;71,1;04/2016
Prata;56,0;04/2016
Princesa Isabel;39,1;04/2016
Puxinanã;83,4;04/2016
Queimadas;99,1;04/2016
Quixaba;40,1;04/2016
Remígio;120,0;04/2016
Riachão;105,8;04/2016
Riachão do Bacamarte;88,0;04/2016
Riachão do Poço;148,0;04/2016
Riacho de Santo Antônio;32,8;04/2016
Riacho dos Cavalos;46,1;04/2016
Rio Tinto;237,0;04/2016
Salgadinho;30,6;04/2016
Salgado de São Félix;117,8;04/2016
Santa Cecília;39,2;04/2016
Santa Cruz;54,2;04/2016
Santa Helena;115,0;04/2016
Santa Inês;19,8;04/2016
Santa Luzia;31,7;04/2016
Santana de Mangueira;20,9;04/2016
Santana dos Garrotes;14,0;04/2016
Santa Rita;306,8;04/2016
Santa Teresinha;53,2;04/2016
Santo André;32,2;04/2016
São Bentinho;67,7;04/2016
São Bento;75,2;04/2016
São Domingos;93,9;04/2016
São Domingos do Cariri;45,3;04/2016
São Francisco;35,4;04/2016
São João do Cariri;82,0;04/2016
São João do Rio do Peixe;178,3;04/2016
São João do Tigre;0,0;04/2016
São José da Lagoa Tapada;62,1;04/2016
São José de Caiana;115,5;04/2016
São José de Espinharas;41,3;04/2016
São José de Piranhas;123,0;04/2016
São José de Princesa;19,2;04/2016
São José do Bonfim;76,1;04/2016
São José do Brejo do Cruz;42,9;04/2016
São José do Sabugi;106,8;04/2016
São José dos Cordeiros;39,6;04/2016
São José dos Ramos;113,3;04/2016
São Mamede;94,3;04/2016
São Miguel de Taipu;261,0;04/2016
São Sebastião de Lagoa de Roça;122,7;04/2016
São Sebastião do Umbuzeiro;0,0;04/2016
São Vicente do Seridó;56,6;04/2016
Sapé;250,6;04/2016
Serra Branca;39,4;04/2016
Serra da Raiz;100,9;04/2016
Serra Grande;103,1;04/2016
Serra Redonda;110,3;04/2016
Serraria;231,4;04/2016
Sertãozinho;138,9;04/2016
Sobrado;185,4;04/2016
Solânea;217,6;04/2016
Soledade;54,4;04/2016
Sossêgo;34,5;04/2016
Sousa;87,8;04/2016
Sumé;51,6;04/2016
Tacima;135,5;04/2016
Taperoá;31,0;04/2016
Tavares;54,4;04/2016
Teixeira;95,4;04/2016
Tenório;58,3;04/2016
Triunfo;144,5;04/2016
Uiraúna;71,5;04/2016
Umbuzeiro;148,9;04/2016
Várzea;65,8;04/2016
Vieirópolis;35,5;04/2016
Vista Serrana;35,5;04/2016
Zabelê;9,5;04/2016
