Município;Pluviometria observada (mm);Data
São Sebastião do Umbuzeiro;21,2;12/2021
São Vicente do Seridó;27,3;12/2021
Sapé;55,5;12/2021
Serra Branca;102,1;12/2021
Serra da Raiz;57,1;12/2021
Serra Grande;167,6;12/2021
Serra Redonda;67,3;12/2021
Serraria;86,0;12/2021
Sertãozinho;73,5;12/2021
Sobrado;11,4;12/2021
Solânea;87,3;12/2021
Soledade;28,6;12/2021
Sossêgo;16,7;12/2021
Sousa;84,4;12/2021
Sumé;27,7;12/2021
Tacima;23,3;12/2021
Taperoá;44,3;12/2021
Tavares;129,5;12/2021
Teixeira;90,6;12/2021
Tenório;23,5;12/2021
Triunfo;76,6;12/2021
Uiraúna;53,4;12/2021
Umbuzeiro;40,0;12/2021
Várzea;57,8;12/2021
Vieirópolis;62,4;12/2021
Vista Serrana;196,6;12/2021
Zabelê;15,5;12/2021
