Município;Pluviometria observada (mm);Data
Prata;20,2;10/2011
Princesa Isabel;24,9;10/2011
Puxinanã;23,7;10/2011
Queimadas;11,4;11/2011
Quixaba;0,0;10/2011
Remígio;20,1;10/2011
Riachão;15,0;10/2011
Riachão do Bacamarte;11,0;10/2011
Riacho de Santo Antônio;2,0;10/2011
Riacho dos Cavalos;178,8;10/2011
Rio Tinto;45,8;10/2011
Salgadinho;4,4;10/2011
Salgado de São Félix;24,8;10/2011
Santa Cecília;21,7;10/2011
Santa Cruz;102,4;10/2011
Santa Helena;149,1;10/2011
Santa Inês;109,8;10/2011
Santa Luzia;17,0;10/2011
Santana de Mangueira;177,4;10/2011
Santana dos Garrotes;75,5;10/2011
Santa Rita;55,4;10/2011
Santa Teresinha;44,8;10/2011
Santo André;0,0;10/2011
São Bentinho;98,7;10/2011
São Bento;65,6;10/2011
São Domingos;5,0;10/2011
São Domingos do Cariri;14,9;10/2011
São Francisco;86,8;10/2011
São João do Cariri;11,1;10/2011
São João do Rio do Peixe;108,8;10/2011
São João do Tigre;41,7;10/2011
São José da Lagoa Tapada;76,7;10/2011
São José de Caiana;203,5;10/2011
São José de Espinharas;40,9;10/2011
São José de Piranhas;122,5;10/2011
São José de Princesa;114,3;10/2011
São José do Bonfim;0,0;10/2011
São José do Brejo do Cruz;42,0;10/2011
São José do Sabugi;6,7;10/2011
São José dos Cordeiros;93,3;10/2011
São José dos Ramos;10,4;10/2011
São Mamede;0,0;10/2011
São Miguel de Taipu;0,0;10/2011
São Sebastião de Lagoa de Roça;9,7;10/2011
São Sebastião do Umbuzeiro;35,3;10/2011
São Vicente do Seridó;0,0;10/2011
Sapé;39,2;10/2011
Serra Branca;2,9;10/2011
Serra da Raiz;146,8;10/2011
Serra Grande;72,4;10/2011
Serra Redonda;0,0;10/2011
Serraria;85,9;10/2011
Sertãozinho;55,6;10/2011
Sobrado;17,7;10/2011
Solânea;55,1;10/2011
Soledade;0,0;10/2011
Sossêgo;2,0;10/2011
Sousa;85,0;10/2011
Sumé;25,6;10/2011
Tacima;38,3;10/2011
Taperoá;24,4;10/2011
Tavares;65,6;10/2011
Teixeira;44,4;10/2011
Tenório;10,2;10/2011
Triunfo;70,7;10/2011
Uiraúna;33,3;10/2011
Umbuzeiro;26,3;10/2011
Várzea;37,0;10/2011
Vieirópolis;125,8;10/2011
Vista Serrana;148,5;10/2011
Zabelê;0,0;10/2011
