Município;Pluviometria observada (mm);Data
Santana dos Garrotes;29,8;02/2005
Santa Rita;45,2;02/2005
Santa Teresinha;159,3;02/2005
Santo André;81,8;02/2005
São Bentinho;61,2;02/2005
São Bento;144,0;02/2005
São Domingos;55,1;02/2005
São Domingos do Cariri;8,5;02/2005
São Francisco;55,2;02/2005
São João do Cariri;65,8;02/2005
São João do Rio do Peixe;54,4;02/2005
São João do Tigre;13,8;02/2005
São José da Lagoa Tapada;110,2;02/2005
São José de Caiana;95,6;02/2005
São José de Espinharas;87,2;02/2005
São José de Piranhas;49,8;02/2005
São José de Princesa;108,6;02/2005
São José do Bonfim;66,3;02/2005
São José do Brejo do Cruz;29,8;02/2005
São José do Sabugi;31,4;02/2005
São José dos Cordeiros;16,8;02/2005
São José dos Ramos;8,0;02/2005
São Mamede;78,2;02/2005
São Miguel de Taipu;20,1;02/2005
São Sebastião de Lagoa de Roça;65,7;02/2005
São Sebastião do Umbuzeiro;57,1;02/2005
São Vicente do Seridó;58,3;02/2005
Sapé;16,2;02/2005
Serra Branca;37,3;02/2005
Serra da Raiz;42,5;02/2005
Serra Grande;64,5;02/2005
Serra Redonda;25,6;02/2005
Serraria;30,4;02/2005
Solânea;47,2;02/2005
Soledade;44,7;02/2005
Sossêgo;40,6;02/2005
Sousa;39,3;02/2005
Sumé;18,0;02/2005
Taperoá;3,4;02/2005
Tavares;71,0;02/2005
Teixeira;62,1;02/2005
Tenório;40,3;02/2005
Triunfo;89,9;02/2005
Uiraúna;182,4;02/2005
Umbuzeiro;62,9;02/2005
Várzea;96,6;02/2005
Vieirópolis;46,2;02/2005
Vista Serrana;72,0;02/2005
Zabelê;27,8;02/2005
