Município;Pluviometria observada (mm);Data
Sumé;7,6;02/2012
Tacima;99,9;02/2012
Taperoá;83,3;02/2012
Tavares;76,4;02/2012
Teixeira;100,4;02/2012
Tenório;45,9;02/2012
Triunfo;85,2;02/2012
Uiraúna;264,9;02/2012
Umbuzeiro;59,8;02/2012
Várzea;81,1;02/2012
Vieirópolis;208,4;02/2012
Vista Serrana;73,0;02/2012
Zabelê;55,2;02/2012
