Município;Pluviometria observada (mm);Data
Itatuba;35,4;02/2023
Jacaraú;48,5;02/2023
Jericó;132,9;02/2023
João Pessoa;76,5;02/2023
Joca Claudino;149,0;02/2023
Juarez Távora;41,5;02/2023
Juazeirinho;92,4;02/2023
Junco do Seridó;46,8;02/2023
Juripiranga;50,7;02/2023
Juru;126,2;02/2023
Lagoa;153,6;02/2023
Lagoa de Dentro;47,4;02/2023
Lagoa Seca;48,3;02/2023
Lastro;225,5;02/2023
Livramento;97,5;02/2023
Logradouro;41,4;02/2023
Lucena;115,0;02/2023
Mãe d'Água;136,8;02/2023
Malta;115,4;02/2023
Mamanguape;64,8;02/2023
Manaíra;78,4;02/2023
Marcação;86,5;02/2023
Mari;29,9;02/2023
Marizópolis;128,0;02/2023
Massaranduba;35,1;02/2023
Mataraca;40,6;02/2023
Matinhas;47,0;02/2023
Mato Grosso;166,4;02/2023
Maturéia;203,5;02/2023
Mogeiro;140,4;02/2023
Montadas;44,7;02/2023
Monte Horebe;129,0;02/2023
Monteiro;27,7;02/2023
Mulungu;65,9;02/2023
Natuba;91,2;02/2023
Nazarezinho;176,5;02/2023
Nova Floresta;41,4;02/2023
Nova Olinda;72,3;02/2023
Nova Palmeira;23,8;02/2023
Olho d'Água;83,0;02/2023
Olivedos;49,6;02/2023
Ouro Velho;73,8;02/2023
Parari;30,7;02/2023
Passagem;185,4;02/2023
Patos;153,7;02/2023
Paulista;236,5;02/2023
Pedra Branca;76,7;02/2023
Pedra Lavrada;26,8;02/2023
Pedras de Fogo;76,1;02/2023
Pedro Régis;39,2;02/2023
Piancó;143,0;02/2023
Picuí;48,7;02/2023
Pilar;72,2;02/2023
Pilões;106,4;02/2023
Pilõezinhos;93,7;02/2023
Pirpirituba;60,7;02/2023
Pitimbu;112,7;02/2023
Pocinhos;49,1;02/2023
Poço Dantas;118,2;02/2023
Poço de José de Moura;206,9;02/2023
Pombal;152,3;02/2023
Prata;71,9;02/2023
Princesa Isabel;57,8;02/2023
Puxinanã;31,0;02/2023
Queimadas;57,0;02/2023
Quixaba;127,2;02/2023
Remígio;44,8;02/2023
Riachão;11,0;02/2023
Riachão do Bacamarte;21,7;02/2023
Riachão do Poço;85,5;02/2023
Riacho de Santo Antônio;14,0;02/2023
Riacho dos Cavalos;158,8;02/2023
Rio Tinto;71,5;02/2023
Salgadinho;53,8;02/2023
Salgado de São Félix;76,8;02/2023
Santa Cecília;9,2;02/2023
Santa Cruz;170,6;02/2023
Santa Helena;160,3;02/2023
Santa Inês;99,3;02/2023
Santa Luzia;35,6;02/2023
Santana de Mangueira;95,2;02/2023
Santana dos Garrotes;76,0;02/2023
Santa Rita;82,0;02/2023
Santa Teresinha;170,8;02/2023
Santo André;35,0;02/2023
São Bentinho;107,8;02/2023
São Bento;102,3;02/2023
São Domingos;235,1;02/2023
São Domingos do Cariri;1,4;02/2023
São Francisco;256,1;02/2023
São João do Cariri;18,4;02/2023
São João do Rio do Peixe;149,6;02/2023
São João do Tigre;47,0;02/2023
São José da Lagoa Tapada;190,7;02/2023
São José de Caiana;155,4;02/2023
São José de Espinharas;139,5;02/2023
São José de Piranhas;134,9;02/2023
São José de Princesa;87,9;02/2023
São José do Bonfim;115,6;02/2023
São José do Brejo do Cruz;77,2;02/2023
São José do Sabugi;118,4;02/2023
São José dos Cordeiros;115,9;02/2023
São José dos Ramos;64,5;02/2023
São Mamede;108,1;02/2023
São Miguel de Taipu;51,1;02/2023
São Sebastião de Lagoa de Roça;57,3;02/2023
São Sebastião do Umbuzeiro;45,7;02/2023
São Vicente do Seridó;36,5;02/2023
Sapé;43,0;02/2023
Serra Branca;33,3;02/2023
Serra da Raiz;54,7;02/2023
Serra Grande;153,2;02/2023
Serra Redonda;43,8;02/2023
Serraria;133,6;02/2023
Sertãozinho;89,6;02/2023
Sobrado;52,2;02/2023
Solânea;67,0;02/2023
Soledade;39,9;02/2023
Sossêgo;27,0;02/2023
Sousa;158,9;02/2023
Sumé;230,1;02/2023
Tacima;18,6;02/2023
Taperoá;60,3;02/2023
Tavares;71,9;02/2023
Teixeira;152,3;02/2023
Tenório;47,8;02/2023
Triunfo;267,9;02/2023
Uiraúna;178,8;02/2023
Umbuzeiro;93,5;02/2023
Várzea;48,7;02/2023
Vieirópolis;238,1;02/2023
Vista Serrana;156,0;02/2023
Zabelê;11,4;02/2023
