Município;Pluviometria observada (mm);Data
São José da Lagoa Tapada;52,1;08/2022
São José de Caiana;23,3;08/2022
São José de Espinharas;14,3;08/2022
São José de Piranhas;6,0;08/2022
São José de Princesa;14,3;08/2022
São José do Bonfim;32,0;08/2022
São José do Brejo do Cruz;22,7;08/2022
São José do Sabugi;10,9;08/2022
São José dos Cordeiros;31,0;08/2022
São José dos Ramos;43,0;08/2022
São Mamede;13,6;08/2022
São Miguel de Taipu;72,7;08/2022
São Sebastião de Lagoa de Roça;47,6;08/2022
São Sebastião do Umbuzeiro;17,6;08/2022
São Vicente do Seridó;15,8;08/2022
Sapé;78,0;08/2022
Serra Branca;29,5;08/2022
Serra da Raiz;96,0;08/2022
Serra Grande;13,3;08/2022
Serra Redonda;63,3;08/2022
Serraria;101,5;08/2022
Sertãozinho;79,9;08/2022
Sobrado;24,2;08/2022
Solânea;80,7;08/2022
Soledade;13,3;08/2022
Sossêgo;29,6;08/2022
Sousa;57,8;08/2022
Sumé;7,4;08/2022
Tacima;29,7;08/2022
Taperoá;46,0;08/2022
Tavares;21,2;08/2022
Teixeira;23,0;08/2022
Tenório;14,4;08/2022
Triunfo;32,5;08/2022
Uiraúna;96,0;08/2022
Umbuzeiro;88,1;08/2022
Várzea;22,6;08/2022
Vieirópolis;98,3;08/2022
Vista Serrana;32,5;08/2022
Zabelê;51,4;08/2022
