Município;Pluviometria observada (mm);Data
Guarabira;238,2;06/2002
Gurinhém;176,2;06/2002
Gurjão;46,4;06/2002
Ibiara;4,6;06/2002
Igaracy;44,2;06/2002
Imaculada;55,4;06/2002
Ingá;126,0;06/2002
Itabaiana;212,0;06/2002
Itaporanga;47,1;06/2002
Itapororoca;111,4;06/2002
Itatuba;134,2;06/2002
Jacaraú;240,0;06/2002
Jericó;10,2;06/2002
João Pessoa;498,6;06/2002
Juarez Távora;176,5;06/2002
Juazeirinho;75,3;06/2002
Junco do Seridó;87,4;06/2002
Juripiranga;217,5;06/2002
Juru;2,0;06/2002
Lagoa;23,0;06/2002
Lagoa de Dentro;181,9;06/2002
Lagoa Seca;244,8;06/2002
Lastro;47,0;06/2002
Livramento;22,9;06/2002
Lucena;358,5;06/2002
Mãe D`Água;53,0;06/2002
Malta;26,4;06/2002
Mamanguape;293,5;06/2002
Manaíra;5,2;06/2002
Mari;285,1;06/2002
Marizópolis;52,7;06/2002
Massaranduba;246,2;06/2002
Mataraca;316,2;06/2002
Matinhas;214,0;06/2002
Mogeiro;150,0;06/2002
Montadas;135,7;06/2002
Monte Horebe;24,0;06/2002
Monteiro;32,4;06/2002
Mulungu;206,9;06/2002
Natuba;252,6;06/2002
Nazarezinho;48,5;06/2002
Nova Floresta;85,8;06/2002
Nova Olinda;7,0;06/2002
Nova Palmeira;53,5;06/2002
Olho D`Água;131,0;06/2002
Olivedos;68,9;06/2002
Ouro Velho;15,5;06/2002
Parari;49,6;06/2002
Passagem;0,0;06/2002
Patos;50,0;06/2002
Paulista;31,0;06/2002
Pedra Branca;24,4;06/2002
Pedra Lavrada;55,0;06/2002
Pedras de Fogo;370,0;06/2002
Piancó;56,8;06/2002
Picuí;57,8;06/2002
Pilar;213,6;06/2002
Pilões;238,2;06/2002
Pilõezinhos;240,0;06/2002
Pirpirituba;159,2;06/2002
Pitimbu;469,7;06/2002
Pocinhos;79,2;06/2002
Poço Dantas;36,0;06/2002
Pombal;31,0;06/2002
Prata;53,2;06/2002
Princesa Isabel;19,3;06/2002
Puxinanã;147,4;06/2002
Queimadas;148,6;06/2002
Quixaba;0,0;06/2002
Remígio;204,0;06/2002
Riacho de Santo Antônio;0,0;06/2002
Riacho dos Cavalos;6,8;06/2002
Rio Tinto;325,9;06/2002
Salgadinho;32,4;06/2002
Salgado de São Félix;141,6;06/2002
Santa Cecília;114,1;06/2002
Santa Cruz;34,4;06/2002
Santa Helena;25,0;06/2002
Santa Luzia;0,0;06/2002
Santana de Mangueira;0,0;06/2002
Santana dos Garrotes;0,0;06/2002
Santa Rita;370,5;06/2002
Santa Teresinha;63,5;06/2002
São Bentinho;90,0;06/2002
São Bento;0,0;06/2002
São Domingos;49,0;06/2002
São Domingos do Cariri;64,7;06/2002
São Francisco;17,0;06/2002
São João do Cariri;70,4;06/2002
São João do Rio do Peixe;31,8;06/2002
São João do Tigre;68,5;06/2002
São José da Lagoa Tapada;71,0;06/2002
São José de Caiana;42,0;06/2002
São José de Espinharas;0,0;06/2002
São José de Piranhas;25,9;06/2002
São José do Bonfim;8,6;06/2002
São José do Brejo do Cruz;3,1;06/2002
São José do Sabugi;31,8;06/2002
São José dos Cordeiros;19,0;06/2002
São José dos Ramos;192,4;06/2002
São Mamede;22,8;06/2002
São Miguel de Taipu;233,8;06/2002
São Sebastião de Lagoa de Roça;206,8;06/2002
São Sebastião do Umbuzeiro;22,8;06/2002
São Vicente do Seridó;54,8;06/2002
Sapé;327,0;06/2002
Serra Branca;41,2;06/2002
Serra da Raiz;239,3;06/2002
Serra Grande;25,4;06/2002
Serra Redonda;211,8;06/2002
Serraria;239,0;06/2002
Solânea;209,0;06/2002
Soledade;81,5;06/2002
Sossêgo;64,5;06/2002
Sousa;35,3;06/2002
Sumé;70,8;06/2002
Taperoá;35,4;06/2002
Tavares;60,6;06/2002
Teixeira;66,1;06/2002
Tenório;2,4;06/2002
Triunfo;36,1;06/2002
Uiraúna;25,2;06/2002
Umbuzeiro;192,4;06/2002
Várzea;22,2;06/2002
Vista Serrana;0,0;06/2002
