Município;Pluviometria observada (mm);Data
Sousa;26,7;05/2018
Sumé;35,3;05/2018
Tacima;46,9;05/2018
Taperoá;23,9;05/2018
Tavares;67,2;05/2018
Teixeira;34,2;05/2018
Tenório;10,4;05/2018
Triunfo;11,7;05/2018
Uiraúna;28,8;05/2018
Umbuzeiro;108,4;05/2018
Várzea;37,5;05/2018
Vieirópolis;20,4;05/2018
Vista Serrana;44,0;05/2018
Zabelê;0,0;05/2018
